,scenario,version,library,input,time,time in ms,# independent functions
2396,natPar12.timing,sequential,pass,1000,0.0016503036022186,0.0016503036022186,12
2397,natPar12.timing,sequential,pass,1000,0.0016279518604278,0.0016279518604278,12
2398,natPar12.timing,sequential,pass,1000,0.0016521662473678,0.0016521662473678,12
2399,natPar12.timing,sequential,pass,1000,0.001637265086174,0.001637265086174,12
2400,natPar12.timing,compiled,lists,1,33.490683883428574,33.490683883428574,12
2401,natPar12.timing,compiled,lists,1,27.89292111992836,27.89292111992836,12
2402,natPar12.timing,compiled,lists,1,33.575572073459625,33.575572073459625,12
2403,natPar12.timing,compiled,lists,1,31.58469870686531,31.58469870686531,12
2404,natPar12.timing,compiled,lists,1,24.14274401962757,24.14274401962757,12
2405,natPar12.timing,compiled,lists,1,27.630960568785667,27.630960568785667,12
2406,natPar12.timing,compiled,lists,1,34.54998880624771,34.54998880624771,12
2407,natPar12.timing,compiled,lists,1,33.32185000181198,33.32185000181198,12
2408,natPar12.timing,compiled,lists,1,33.76828134059906,33.76828134059906,12
2409,natPar12.timing,compiled,lists,1,34.93748791515827,34.93748791515827,12
2410,natPar12.timing,compiled,lists,10,55.834176018834114,55.834176018834114,12
2411,natPar12.timing,compiled,lists,10,65.60129672288895,65.60129672288895,12
2412,natPar12.timing,compiled,lists,10,78.41308228671551,78.41308228671551,12
2413,natPar12.timing,compiled,lists,10,65.46859443187714,65.46859443187714,12
2414,natPar12.timing,compiled,lists,10,64.95181284844875,64.95181284844875,12
2415,natPar12.timing,compiled,lists,10,61.284139752388,61.284139752388,12
2416,natPar12.timing,compiled,lists,10,53.17302793264389,53.17302793264389,12
2417,natPar12.timing,compiled,lists,10,52.854571491479874,52.854571491479874,12
2418,natPar12.timing,compiled,lists,10,75.94224251806736,75.94224251806736,12
2419,natPar12.timing,compiled,lists,10,52.56970785558224,52.56970785558224,12
2420,natPar12.timing,compiled,lists,100,382.94131495058537,382.94131495058537,12
2421,natPar12.timing,compiled,lists,100,336.6351556032896,336.6351556032896,12
2422,natPar12.timing,compiled,lists,100,410.7045065611601,410.7045065611601,12
2423,natPar12.timing,compiled,lists,100,362.8178834915161,362.8178834915161,12
2424,natPar12.timing,compiled,lists,100,382.63483718037605,382.63483718037605,12
2425,natPar12.timing,compiled,lists,100,412.2272916138172,412.2272916138172,12
2426,natPar12.timing,compiled,lists,100,348.36589731276035,348.36589731276035,12
2427,natPar12.timing,compiled,lists,100,370.1653704047203,370.1653704047203,12
2428,natPar12.timing,compiled,lists,100,341.7222127318382,341.7222127318382,12
2429,natPar12.timing,compiled,lists,100,408.857699483633,408.857699483633,12
2430,natPar12.timing,compiled,lists,1000,2894.0729908645158,2894.0729908645158,12
2431,natPar12.timing,compiled,lists,1000,2738.0140107125044,2738.0140107125044,12
2432,natPar12.timing,compiled,lists,1000,2909.705761820078,2909.705761820078,12
2433,natPar12.timing,compiled,lists,1000,2698.605015873909,2698.605015873909,12
2434,natPar12.timing,compiled,lists,1000,3164.6308228373528,3164.6308228373528,12
2435,natPar12.timing,compiled,lists,1000,2759.887240827084,2759.887240827084,12
2436,natPar12.timing,compiled,lists,1000,2703.8574051111937,2703.8574051111937,12
2437,natPar12.timing,compiled,lists,1000,2939.413253217936,2939.413253217936,12
2438,natPar12.timing,compiled,lists,1000,2789.363963529468,2789.363963529468,12
2439,natPar12.timing,compiled,lists,1000,2856.568705290556,2856.568705290556,12
2440,natPar12.timing,compiled,list_sum,1,27.556682005524635,27.556682005524635,12
2441,natPar12.timing,compiled,list_sum,1,24.74401332437992,24.74401332437992,12
2442,natPar12.timing,compiled,list_sum,1,36.61142289638519,36.61142289638519,12
2443,natPar12.timing,compiled,list_sum,1,31.881539151072506,31.881539151072506,12
2444,natPar12.timing,compiled,list_sum,1,24.761339649558067,24.761339649558067,12
2445,natPar12.timing,compiled,list_sum,1,25.956403464078903,25.956403464078903,12
2446,natPar12.timing,compiled,list_sum,1,26.02747455239296,26.02747455239296,12
2447,natPar12.timing,compiled,list_sum,1,31.63754753768444,31.63754753768444,12
2448,natPar12.timing,compiled,list_sum,1,29.746467247605324,29.746467247605324,12
2449,natPar12.timing,compiled,list_sum,1,32.3287732899189,32.3287732899189,12
2450,natPar12.timing,compiled,list_sum,10,82.51339942216873,82.51339942216873,12
2451,natPar12.timing,compiled,list_sum,10,55.33808283507824,55.33808283507824,12
2452,natPar12.timing,compiled,list_sum,10,60.81227399408817,60.81227399408817,12
2453,natPar12.timing,compiled,list_sum,10,59.1368842869997,59.1368842869997,12
2454,natPar12.timing,compiled,list_sum,10,51.48276314139366,51.48276314139366,12
2455,natPar12.timing,compiled,list_sum,10,51.7117865383625,51.7117865383625,12
2456,natPar12.timing,compiled,list_sum,10,65.7354723662138,65.7354723662138,12
2457,natPar12.timing,compiled,list_sum,10,62.258124351501465,62.258124351501465,12
2458,natPar12.timing,compiled,list_sum,10,81.25029690563679,81.25029690563679,12
2459,natPar12.timing,compiled,list_sum,10,50.53084902465344,50.53084902465344,12
2460,natPar12.timing,compiled,list_sum,100,340.3321821242571,340.3321821242571,12
2461,natPar12.timing,compiled,list_sum,100,323.4777767211199,323.4777767211199,12
2462,natPar12.timing,compiled,list_sum,100,323.284650221467,323.284650221467,12
2463,natPar12.timing,compiled,list_sum,100,313.00040148198605,313.00040148198605,12
2464,natPar12.timing,compiled,list_sum,100,331.15951903164387,331.15951903164387,12
2465,natPar12.timing,compiled,list_sum,100,325.0070083886385,325.0070083886385,12
2466,natPar12.timing,compiled,list_sum,100,317.23456643521786,317.23456643521786,12
2467,natPar12.timing,compiled,list_sum,100,348.9625137299299,348.9625137299299,12
2468,natPar12.timing,compiled,list_sum,100,316.9453274458647,316.9453274458647,12
2469,natPar12.timing,compiled,list_sum,100,327.78745517134666,327.78745517134666,12
2470,natPar12.timing,compiled,list_sum,1000,2303.8600478321314,2303.8600478321314,12
2471,natPar12.timing,compiled,list_sum,1000,2279.7419875860214,2279.7419875860214,12
2472,natPar12.timing,compiled,list_sum,1000,2356.8860962986946,2356.8860962986946,12
2473,natPar12.timing,compiled,list_sum,1000,2300.821650773287,2300.821650773287,12
2474,natPar12.timing,compiled,list_sum,1000,2230.102017521858,2230.102017521858,12
2475,natPar12.timing,compiled,list_sum,1000,2243.8930720090866,2243.8930720090866,12
2476,natPar12.timing,compiled,list_sum,1000,2359.148284420371,2359.148284420371,12
2477,natPar12.timing,compiled,list_sum,1000,2234.2353593558078,2234.2353593558078,12
2478,natPar12.timing,compiled,list_sum,1000,2320.802230387926,2320.802230387926,12
2479,natPar12.timing,compiled,list_sum,1000,2201.6556970775127,2201.6556970775127,12
2480,natPar12.timing,compiled,list_io,1,26.694346219301224,26.694346219301224,12
2481,natPar12.timing,compiled,list_io,1,30.44196404516697,30.44196404516697,12
2482,natPar12.timing,compiled,list_io,1,28.51556427776813,28.51556427776813,12
2483,natPar12.timing,compiled,list_io,1,29.77589890360832,29.77589890360832,12
2484,natPar12.timing,compiled,list_io,1,27.023112401366237,27.023112401366237,12
2485,natPar12.timing,compiled,list_io,1,34.04324688017368,34.04324688017368,12
2486,natPar12.timing,compiled,list_io,1,31.070251017808918,31.070251017808918,12
2487,natPar12.timing,compiled,list_io,1,27.227923274040226,27.227923274040226,12
2488,natPar12.timing,compiled,list_io,1,28.919599950313568,28.919599950313568,12
2489,natPar12.timing,compiled,list_io,1,31.663913279771805,31.663913279771805,12
2490,natPar12.timing,compiled,list_io,10,52.72751115262509,52.72751115262509,12
2491,natPar12.timing,compiled,list_io,10,51.75094120204449,51.75094120204449,12
2492,natPar12.timing,compiled,list_io,10,53.102632984519005,53.102632984519005,12
2493,natPar12.timing,compiled,list_io,10,43.60311664640904,43.60311664640904,12
2494,natPar12.timing,compiled,list_io,10,50.07962696254253,50.07962696254253,12
2495,natPar12.timing,compiled,list_io,10,45.668406412005424,45.668406412005424,12
2496,natPar12.timing,compiled,list_io,10,52.38727666437626,52.38727666437626,12
2497,natPar12.timing,compiled,list_io,10,46.74175567924976,46.74175567924976,12
2498,natPar12.timing,compiled,list_io,10,43.9071599394083,43.9071599394083,12
2499,natPar12.timing,compiled,list_io,10,56.39060214161873,56.39060214161873,12
2500,natPar12.timing,compiled,list_io,100,284.88375432789326,284.88375432789326,12
2501,natPar12.timing,compiled,list_io,100,295.1840627938509,295.1840627938509,12
2502,natPar12.timing,compiled,list_io,100,297.527763992548,297.527763992548,12
2503,natPar12.timing,compiled,list_io,100,301.8642868846655,301.8642868846655,12
2504,natPar12.timing,compiled,list_io,100,292.3717014491558,292.3717014491558,12
2505,natPar12.timing,compiled,list_io,100,293.07204112410545,293.07204112410545,12
2506,natPar12.timing,compiled,list_io,100,291.1798991262913,291.1798991262913,12
2507,natPar12.timing,compiled,list_io,100,299.3237543851137,299.3237543851137,12
2508,natPar12.timing,compiled,list_io,100,248.6777883023024,248.6777883023024,12
2509,natPar12.timing,compiled,list_io,100,261.15324907004833,261.15324907004833,12
2510,natPar12.timing,compiled,list_io,1000,1635.4164388030767,1635.4164388030767,12
2511,natPar12.timing,compiled,list_io,1000,1537.4130997806787,1537.4130997806787,12
2512,natPar12.timing,compiled,list_io,1000,1633.4220003336668,1633.4220003336668,12
2513,natPar12.timing,compiled,list_io,1000,1724.1482120007277,1724.1482120007277,12
2514,natPar12.timing,compiled,list_io,1000,1551.4445807784796,1551.4445807784796,12
2515,natPar12.timing,compiled,list_io,1000,1778.7706851959229,1778.7706851959229,12
2516,natPar12.timing,compiled,list_io,1000,1567.6658768206837,1567.6658768206837,12
2517,natPar12.timing,compiled,list_io,1000,1730.930928140879,1730.930928140879,12
2518,natPar12.timing,compiled,list_io,1000,1714.813206344843,1714.813206344843,12
2519,natPar12.timing,compiled,list_io,1000,1654.763337224722,1654.763337224722,12
2520,natPar12.timing,compiled,pass,1,27.0126573741436,27.0126573741436,12
2521,natPar12.timing,compiled,pass,1,29.16550077497959,29.16550077497959,12
2522,natPar12.timing,compiled,pass,1,29.622560366988186,29.622560366988186,12
2523,natPar12.timing,compiled,pass,1,23.58354814350605,23.58354814350605,12
2524,natPar12.timing,compiled,pass,1,25.66446736454964,25.66446736454964,12
2525,natPar12.timing,compiled,pass,1,25.403421372175217,25.403421372175217,12
2526,natPar12.timing,compiled,pass,1,29.899144545197487,29.899144545197487,12
2527,natPar12.timing,compiled,pass,1,30.51275573670864,30.51275573670864,12
2528,natPar12.timing,compiled,pass,1,35.377128049731255,35.377128049731255,12
2529,natPar12.timing,compiled,pass,1,31.10029175877571,31.10029175877571,12
2530,natPar12.timing,compiled,pass,10,31.760865822434425,31.760865822434425,12
2531,natPar12.timing,compiled,pass,10,27.46242843568325,27.46242843568325,12
2532,natPar12.timing,compiled,pass,10,34.33830477297306,34.33830477297306,12
2533,natPar12.timing,compiled,pass,10,34.14316847920418,34.14316847920418,12
2534,natPar12.timing,compiled,pass,10,27.300143614411358,27.300143614411358,12
2535,natPar12.timing,compiled,pass,10,25.68185143172741,25.68185143172741,12
2536,natPar12.timing,compiled,pass,10,36.32774017751217,36.32774017751217,12
2537,natPar12.timing,compiled,pass,10,31.09512105584145,31.09512105584145,12
2538,natPar12.timing,compiled,pass,10,32.693441957235336,32.693441957235336,12
2539,natPar12.timing,compiled,pass,10,31.8694319576025,31.8694319576025,12
2540,natPar12.timing,compiled,pass,100,32.73403458297253,32.73403458297253,12
2541,natPar12.timing,compiled,pass,100,30.14799952507019,30.14799952507019,12
2542,natPar12.timing,compiled,pass,100,27.84698270261288,27.84698270261288,12
2543,natPar12.timing,compiled,pass,100,34.59568694233894,34.59568694233894,12
2544,natPar12.timing,compiled,pass,100,29.40347604453564,29.40347604453564,12
2545,natPar12.timing,compiled,pass,100,24.453602731227875,24.453602731227875,12
2546,natPar12.timing,compiled,pass,100,27.24582888185978,27.24582888185978,12
2547,natPar12.timing,compiled,pass,100,29.660653322935104,29.660653322935104,12
2548,natPar12.timing,compiled,pass,100,27.02313661575317,27.02313661575317,12
2549,natPar12.timing,compiled,pass,100,24.22497235238552,24.22497235238552,12
2550,natPar12.timing,compiled,pass,1000,27.320751920342445,27.320751920342445,12
2551,natPar12.timing,compiled,pass,1000,23.59815314412117,23.59815314412117,12
2552,natPar12.timing,compiled,pass,1000,31.2550850212574,31.2550850212574,12
2553,natPar12.timing,compiled,pass,1000,34.242091700434685,34.242091700434685,12
2554,natPar12.timing,compiled,pass,1000,33.033911138772964,33.033911138772964,12
2555,natPar12.timing,compiled,pass,1000,27.6639387011528,27.6639387011528,12
2556,natPar12.timing,compiled,pass,1000,33.01869332790375,33.01869332790375,12
2557,natPar12.timing,compiled,pass,1000,38.10058534145355,38.10058534145355,12
2558,natPar12.timing,compiled,pass,1000,32.761478796601295,32.761478796601295,12
2559,natPar12.timing,compiled,pass,1000,32.5220488011837,32.5220488011837,12
2560,natPar24.timing,sequential,lists,1,41.64604842662811,41.64604842662811,24
2561,natPar24.timing,sequential,lists,1,40.85437022149563,40.85437022149563,24
2562,natPar24.timing,sequential,lists,1,41.23578779399395,41.23578779399395,24
2563,natPar24.timing,sequential,lists,1,40.8598966896534,40.8598966896534,24
2564,natPar24.timing,sequential,lists,1,40.93506000936031,40.93506000936031,24
2565,natPar24.timing,sequential,lists,1,48.73711988329888,48.73711988329888,24
2566,natPar24.timing,sequential,lists,1,76.18946768343449,76.18946768343449,24
2567,natPar24.timing,sequential,lists,1,73.4404232352972,73.4404232352972,24
2568,natPar24.timing,sequential,lists,1,70.85495814681053,70.85495814681053,24
2569,natPar24.timing,sequential,lists,1,46.62424512207508,46.62424512207508,24
2570,natPar24.timing,sequential,lists,10,460.6443513184786,460.6443513184786,24
2571,natPar24.timing,sequential,lists,10,457.1284670382738,457.1284670382738,24
2572,natPar24.timing,sequential,lists,10,463.6763203889132,463.6763203889132,24
2573,natPar24.timing,sequential,lists,10,433.58277902007103,433.58277902007103,24
2574,natPar24.timing,sequential,lists,10,385.1579278707504,385.1579278707504,24
2575,natPar24.timing,sequential,lists,10,384.336968883872,384.336968883872,24
2576,natPar24.timing,sequential,lists,10,384.84859094023705,384.84859094023705,24
2577,natPar24.timing,sequential,lists,10,384.0562365949154,384.0562365949154,24
2578,natPar24.timing,sequential,lists,10,384.7664538770914,384.7664538770914,24
2579,natPar24.timing,sequential,lists,10,384.1305617243052,384.1305617243052,24
2580,natPar24.timing,sequential,lists,100,3996.57248146832,3996.57248146832,24
2581,natPar24.timing,sequential,lists,100,4403.444016352296,4403.444016352296,24
2582,natPar24.timing,sequential,lists,100,3993.879055604338,3993.879055604338,24
2583,natPar24.timing,sequential,lists,100,3978.3148523420095,3978.3148523420095,24
2584,natPar24.timing,sequential,lists,100,4022.812280803919,4022.812280803919,24
2585,natPar24.timing,sequential,lists,100,3968.210885301232,3968.210885301232,24
2586,natPar24.timing,sequential,lists,100,4034.093800932169,4034.093800932169,24
2587,natPar24.timing,sequential,lists,100,3973.105680197477,3973.105680197477,24
2588,natPar24.timing,sequential,lists,100,4030.3141307085752,4030.3141307085752,24
2589,natPar24.timing,sequential,lists,100,3969.03875656426,3969.03875656426,24
2590,natPar24.timing,sequential,lists,1000,45091.3630630821,45091.3630630821,24
2591,natPar24.timing,sequential,lists,1000,45238.16425167024,45238.16425167024,24
2592,natPar24.timing,sequential,lists,1000,46289.73736055195,46289.73736055195,24
2593,natPar24.timing,sequential,lists,1000,46207.39182829857,46207.39182829857,24
2594,natPar24.timing,sequential,lists,1000,44139.098808169365,44139.098808169365,24
2595,natPar24.timing,sequential,lists,1000,44147.06778340042,44147.06778340042,24
2596,natPar24.timing,sequential,lists,1000,43728.75629551709,43728.75629551709,24
2597,natPar24.timing,sequential,lists,1000,45431.840635836124,45431.840635836124,24
2598,natPar24.timing,sequential,lists,1000,44600.535651668906,44600.535651668906,24
2599,natPar24.timing,sequential,lists,1000,45219.73118558526,45219.73118558526,24
2600,natPar24.timing,sequential,list_sum,1,34.50426831841469,34.50426831841469,24
2601,natPar24.timing,sequential,list_sum,1,34.010833129286766,34.010833129286766,24
2602,natPar24.timing,sequential,list_sum,1,34.048447385430336,34.048447385430336,24
2603,natPar24.timing,sequential,list_sum,1,34.37787853181362,34.37787853181362,24
2604,natPar24.timing,sequential,list_sum,1,33.949825912714005,33.949825912714005,24
2605,natPar24.timing,sequential,list_sum,1,33.987052738666534,33.987052738666534,24
2606,natPar24.timing,sequential,list_sum,1,34.46699120104313,34.46699120104313,24
2607,natPar24.timing,sequential,list_sum,1,34.8682664334774,34.8682664334774,24
2608,natPar24.timing,sequential,list_sum,1,34.03788059949875,34.03788059949875,24
2609,natPar24.timing,sequential,list_sum,1,33.96717272698879,33.96717272698879,24
2610,natPar24.timing,sequential,list_sum,10,382.5110029429197,382.5110029429197,24
2611,natPar24.timing,sequential,list_sum,10,381.8123433738947,381.8123433738947,24
2612,natPar24.timing,sequential,list_sum,10,381.6646169871092,381.6646169871092,24
2613,natPar24.timing,sequential,list_sum,10,380.90006075799465,380.90006075799465,24
2614,natPar24.timing,sequential,list_sum,10,430.27712404727936,430.27712404727936,24
2615,natPar24.timing,sequential,list_sum,10,381.96368515491486,381.96368515491486,24
2616,natPar24.timing,sequential,list_sum,10,380.9947818517685,380.9947818517685,24
2617,natPar24.timing,sequential,list_sum,10,381.2061715871096,381.2061715871096,24
2618,natPar24.timing,sequential,list_sum,10,381.0341954231262,381.0341954231262,24
2619,natPar24.timing,sequential,list_sum,10,380.9863403439522,380.9863403439522,24
2620,natPar24.timing,sequential,list_sum,100,3924.476698040962,3924.476698040962,24
2621,natPar24.timing,sequential,list_sum,100,3971.730023622513,3971.730023622513,24
2622,natPar24.timing,sequential,list_sum,100,3923.2822488993406,3923.2822488993406,24
2623,natPar24.timing,sequential,list_sum,100,3971.20107896626,3971.20107896626,24
2624,natPar24.timing,sequential,list_sum,100,4434.481339529157,4434.481339529157,24
2625,natPar24.timing,sequential,list_sum,100,4536.3104827702045,4536.3104827702045,24
2626,natPar24.timing,sequential,list_sum,100,4017.128601670265,4017.128601670265,24
2627,natPar24.timing,sequential,list_sum,100,4176.099266856909,4176.099266856909,24
2628,natPar24.timing,sequential,list_sum,100,3994.405223056674,3994.405223056674,24
2629,natPar24.timing,sequential,list_sum,100,4995.72791159153,4995.72791159153,24
2630,natPar24.timing,sequential,list_sum,1000,45392.59027130902,45392.59027130902,24
2631,natPar24.timing,sequential,list_sum,1000,45281.624998897314,45281.624998897314,24
2632,natPar24.timing,sequential,list_sum,1000,44551.10928975046,44551.10928975046,24
2633,natPar24.timing,sequential,list_sum,1000,45352.0344439894,45352.0344439894,24
2634,natPar24.timing,sequential,list_sum,1000,43470.69944813848,43470.69944813848,24
2635,natPar24.timing,sequential,list_sum,1000,43407.8482426703,43407.8482426703,24
2636,natPar24.timing,sequential,list_sum,1000,43599.25776906312,43599.25776906312,24
2637,natPar24.timing,sequential,list_sum,1000,43520.14354802668,43520.14354802668,24
2638,natPar24.timing,sequential,list_sum,1000,43489.2113879323,43489.2113879323,24
2639,natPar24.timing,sequential,list_sum,1000,43511.98734343052,43511.98734343052,24
2640,natPar24.timing,sequential,list_io,1,34.57753546535969,34.57753546535969,24
2641,natPar24.timing,sequential,list_io,1,34.45085883140564,34.45085883140564,24
2642,natPar24.timing,sequential,list_io,1,34.16118770837784,34.16118770837784,24
2643,natPar24.timing,sequential,list_io,1,34.06201861798763,34.06201861798763,24
2644,natPar24.timing,sequential,list_io,1,34.481849521398544,34.481849521398544,24
2645,natPar24.timing,sequential,list_io,1,34.02405418455601,34.02405418455601,24
2646,natPar24.timing,sequential,list_io,1,33.932628110051155,33.932628110051155,24
2647,natPar24.timing,sequential,list_io,1,33.94337557256222,33.94337557256222,24
2648,natPar24.timing,sequential,list_io,1,34.256214275956154,34.256214275956154,24
2649,natPar24.timing,sequential,list_io,1,33.81419740617275,33.81419740617275,24
2650,natPar24.timing,sequential,list_io,10,345.5410562455654,345.5410562455654,24
2651,natPar24.timing,sequential,list_io,10,344.4481659680605,344.4481659680605,24
2652,natPar24.timing,sequential,list_io,10,341.3098864257336,341.3098864257336,24
2653,natPar24.timing,sequential,list_io,10,341.5066581219435,341.5066581219435,24
2654,natPar24.timing,sequential,list_io,10,341.8982867151499,341.8982867151499,24
2655,natPar24.timing,sequential,list_io,10,342.06801652908325,342.06801652908325,24
2656,natPar24.timing,sequential,list_io,10,341.7986799031496,341.7986799031496,24
2657,natPar24.timing,sequential,list_io,10,341.42444655299187,341.42444655299187,24
2658,natPar24.timing,sequential,list_io,10,341.7511712759733,341.7511712759733,24
2659,natPar24.timing,sequential,list_io,10,341.1998059600592,341.1998059600592,24
2660,natPar24.timing,sequential,list_io,100,3374.610263854265,3374.610263854265,24
2661,natPar24.timing,sequential,list_io,100,3318.860875442624,3318.860875442624,24
2662,natPar24.timing,sequential,list_io,100,3318.419640883804,3318.419640883804,24
2663,natPar24.timing,sequential,list_io,100,3368.3461137115955,3368.3461137115955,24
2664,natPar24.timing,sequential,list_io,100,3328.937767073512,3328.937767073512,24
2665,natPar24.timing,sequential,list_io,100,3368.8402362167835,3368.8402362167835,24
2666,natPar24.timing,sequential,list_io,100,3331.94930292666,3331.94930292666,24
2667,natPar24.timing,sequential,list_io,100,3327.319532632828,3327.319532632828,24
2668,natPar24.timing,sequential,list_io,100,3632.226096466184,3632.226096466184,24
2669,natPar24.timing,sequential,list_io,100,3327.1710965782404,3327.1710965782404,24
2670,natPar24.timing,sequential,list_io,1000,33010.40215604007,33010.40215604007,24
2671,natPar24.timing,sequential,list_io,1000,32955.693723633885,32955.693723633885,24
2672,natPar24.timing,sequential,list_io,1000,33073.13483953476,33073.13483953476,24
2673,natPar24.timing,sequential,list_io,1000,33476.61812789738,33476.61812789738,24
2674,natPar24.timing,sequential,list_io,1000,32892.525259405375,32892.525259405375,24
2675,natPar24.timing,sequential,list_io,1000,32881.93414546549,32881.93414546549,24
2676,natPar24.timing,sequential,list_io,1000,32912.642017006874,32912.642017006874,24
2677,natPar24.timing,sequential,list_io,1000,34317.189663648605,34317.189663648605,24
2678,natPar24.timing,sequential,list_io,1000,34360.34067347646,34360.34067347646,24
2679,natPar24.timing,sequential,list_io,1000,34721.824353560805,34721.824353560805,24
2680,natPar24.timing,sequential,pass,1,0.0145696103572845,0.0145696103572845,24
2681,natPar24.timing,sequential,pass,1,0.0031739473342895,0.0031739473342895,24
2682,natPar24.timing,sequential,pass,1,0.0028591603040695,0.0028591603040695,24
2683,natPar24.timing,sequential,pass,1,0.002807006239891,0.002807006239891,24
2684,natPar24.timing,sequential,pass,1,0.0028386712074279,0.0028386712074279,24
2685,natPar24.timing,sequential,pass,1,0.002758577466011,0.002758577466011,24
2686,natPar24.timing,sequential,pass,1,0.0027120113372802,0.0027120113372802,24
2687,natPar24.timing,sequential,pass,1,0.0027138739824295,0.0027138739824295,24
2688,natPar24.timing,sequential,pass,1,0.0027213245630264,0.0027213245630264,24
2689,natPar24.timing,sequential,pass,1,0.0027269124984741,0.0027269124984741,24
2690,natPar24.timing,sequential,pass,10,0.004105269908905,0.004105269908905,24
2691,natPar24.timing,sequential,pass,10,0.0030361115932464,0.0030361115932464,24
2692,natPar24.timing,sequential,pass,10,0.0030081719160079,0.0030081719160079,24
2693,natPar24.timing,sequential,pass,10,0.002952292561531,0.002952292561531,24
2694,natPar24.timing,sequential,pass,10,0.0029746443033218,0.0029746443033218,24
2695,natPar24.timing,sequential,pass,10,0.0028256326913833,0.0028256326913833,24
2696,natPar24.timing,sequential,pass,10,0.0029020011425018,0.0029020011425018,24
2697,natPar24.timing,sequential,pass,10,0.0028479844331741,0.0028479844331741,24
2698,natPar24.timing,sequential,pass,10,0.0029448419809341,0.0029448419809341,24
2699,natPar24.timing,sequential,pass,10,0.0028759241104125,0.0028759241104125,24
2700,natPar24.timing,sequential,pass,100,0.0040307641029357,0.0040307641029357,24
2701,natPar24.timing,sequential,pass,100,0.0029653310775756,0.0029653310775756,24
2702,natPar24.timing,sequential,pass,100,0.0030081719160079,0.0030081719160079,24
2703,natPar24.timing,sequential,pass,100,0.0029690563678741,0.0029690563678741,24
2704,natPar24.timing,sequential,pass,100,0.0029262155294418,0.0029262155294418,24
2705,natPar24.timing,sequential,pass,100,0.0029467046260833,0.0029467046260833,24
2706,natPar24.timing,sequential,pass,100,0.002928078174591,0.002928078174591,24
2707,natPar24.timing,sequential,pass,100,0.0030677765607833,0.0030677765607833,24
2708,natPar24.timing,sequential,pass,100,0.0030286610126495,0.0030286610126495,24
2709,natPar24.timing,sequential,pass,100,0.0030882656574249,0.0030882656574249,24
2710,natPar24.timing,sequential,pass,1000,0.0040512531995773,0.0040512531995773,24
2711,natPar24.timing,sequential,pass,1000,0.0031366944313049,0.0031366944313049,24
2712,natPar24.timing,sequential,pass,1000,0.0029448419809341,0.0029448419809341,24
2713,natPar24.timing,sequential,pass,1000,0.0029597431421279,0.0029597431421279,24
2714,natPar24.timing,sequential,pass,1000,0.0028815120458602,0.0028815120458602,24
2715,natPar24.timing,sequential,pass,1000,0.0028908252716064,0.0028908252716064,24
2716,natPar24.timing,sequential,pass,1000,0.002928078174591,0.002928078174591,24
2717,natPar24.timing,sequential,pass,1000,0.0029467046260833,0.0029467046260833,24
2718,natPar24.timing,sequential,pass,1000,0.0029206275939941,0.0029206275939941,24
2719,natPar24.timing,sequential,pass,1000,0.0029131770133972,0.0029131770133972,24
2720,natPar24.timing,compiled,lists,1,95.21127678453922,95.21127678453922,24
2721,natPar24.timing,compiled,lists,1,85.23706533014774,85.23706533014774,24
2722,natPar24.timing,compiled,lists,1,124.51633252203465,124.51633252203465,24
2723,natPar24.timing,compiled,lists,1,122.68237583339214,122.68237583339214,24
2724,natPar24.timing,compiled,lists,1,115.7841868698597,115.7841868698597,24
2725,natPar24.timing,compiled,lists,1,115.32344855368136,115.32344855368136,24
2726,natPar24.timing,compiled,lists,1,123.7335242331028,123.7335242331028,24
2727,natPar24.timing,compiled,lists,1,110.8935084193945,110.8935084193945,24
2728,natPar24.timing,compiled,lists,1,100.07831081748007,100.07831081748007,24
2729,natPar24.timing,compiled,lists,1,108.73733460903168,108.73733460903168,24
2730,natPar24.timing,compiled,lists,10,124.04709868133068,124.04709868133068,24
2731,natPar24.timing,compiled,lists,10,124.03084523975848,124.03084523975848,24
2732,natPar24.timing,compiled,lists,10,119.8300439864397,119.8300439864397,24
2733,natPar24.timing,compiled,lists,10,120.56691572070122,120.56691572070122,24
2734,natPar24.timing,compiled,lists,10,126.74052268266678,126.74052268266678,24
2735,natPar24.timing,compiled,lists,10,121.58953584730624,121.58953584730624,24
2736,natPar24.timing,compiled,lists,10,119.71042677760124,119.71042677760124,24
2737,natPar24.timing,compiled,lists,10,126.44376419484615,126.44376419484615,24
2738,natPar24.timing,compiled,lists,10,120.95505744218826,120.95505744218826,24
2739,natPar24.timing,compiled,lists,10,121.30416929721832,121.30416929721832,24
2740,natPar24.timing,compiled,lists,100,526.3093076646328,526.3093076646328,24
2741,natPar24.timing,compiled,lists,100,553.9643168449402,553.9643168449402,24
2742,natPar24.timing,compiled,lists,100,552.7059808373451,552.7059808373451,24
2743,natPar24.timing,compiled,lists,100,552.9920551925898,552.9920551925898,24
2744,natPar24.timing,compiled,lists,100,549.3427701294422,549.3427701294422,24
2745,natPar24.timing,compiled,lists,100,535.9884835779667,535.9884835779667,24
2746,natPar24.timing,compiled,lists,100,557.0010673254728,557.0010673254728,24
2747,natPar24.timing,compiled,lists,100,549.546618014574,549.546618014574,24
2748,natPar24.timing,compiled,lists,100,539.9363916367292,539.9363916367292,24
2749,natPar24.timing,compiled,lists,100,538.2736083120108,538.2736083120108,24
2750,natPar24.timing,compiled,lists,1000,5339.537819847465,5339.537819847465,24
2751,natPar24.timing,compiled,lists,1000,5365.589888766408,5365.589888766408,24
