,scenario,version,modified function,value,input,time,list function input,time in ms,# loops
1772,branching,sequential,case block size ,100,1000,15955.02269640565,10000,15955.02269640565,1000
1773,branching,sequential,case block size ,100,1000,15685.477521270514,10000,15685.477521270514,1000
1774,branching,sequential,case block size ,100,1000,15663.5282933712,10000,15663.5282933712,1000
1775,branching,sequential,case block size ,100,1000,15665.192259475589,10000,15665.192259475589,1000
1776,branching,sequential,case block size ,100,1000,15627.460895106196,10000,15627.460895106196,1000
1777,branching,sequential,case block size ,100,1000,15682.461950927973,10000,15682.461950927973,1000
1778,branching,sequential,case block size ,100,1000,15667.645752429962,10000,15667.645752429962,1000
1779,branching,sequential,case block size ,100,1000,15682.108772918582,10000,15682.108772918582,1000
1780,branching,sequential,case block size ,100,1000,15689.268631860614,10000,15689.268631860614,1000
1781,branching,sequential,case block size ,100,1000,15696.450907737017,10000,15696.450907737017,1000
1782,branching,sequential,case block size ,100,1000,15668.521098792551,10000,15668.521098792551,1000
1783,branching,sequential,case block size ,100,1000,15666.714735329151,10000,15666.714735329151,1000
1784,branching,sequential,case block size ,100,1000,15678.61206829548,10000,15678.61206829548,1000
1785,branching,sequential,case block size ,100,1000,15697.78747484088,10000,15697.78747484088,1000
1786,branching,sequential,case block size ,100,1000,15676.201848313212,10000,15676.201848313212,1000
1787,branching,sequential,case block size ,100,1000,15778.187796473503,10000,15778.187796473503,1000
1788,branching,sequential,case block size ,100,1000,15673.75573143363,10000,15673.75573143363,1000
1789,branching,sequential,case block size ,100,1000,15709.38871614635,10000,15709.38871614635,1000
1790,branching,sequential,case block size ,100,1000,15911.8362814188,10000,15911.8362814188,1000
1791,branching,sequential,case block size ,100,1000,15760.879362002015,10000,15760.879362002015,1000
1792,branching,sequential,case block size ,100,1000,15667.79525205493,10000,15667.79525205493,1000
1793,branching,sequential,case block size ,100,1000,15687.30204552412,10000,15687.30204552412,1000
1794,branching,sequential,case block size ,100,1000,15766.893774271011,10000,15766.893774271011,1000
1795,branching,sequential,case block size ,100,1000,15688.564911484718,10000,15688.564911484718,1000
1796,branching,sequential,case block size ,100,1000,15682.528296485543,10000,15682.528296485543,1000
1797,branching,sequential,case block size ,100,1000,15723.850671201944,10000,15723.850671201944,1000
1798,branching,sequential,case block size ,100,1000,16011.540710926056,10000,16011.540710926056,1000
1799,branching,sequential,case block size ,100,1000,15833.652444183826,10000,15833.652444183826,1000
1800,branching,sequential,check relation,9,1,18.46928894519806,10000,18.46928894519806,1
1801,branching,sequential,check relation,9,1,18.40917579829693,10000,18.40917579829693,1
1802,branching,sequential,check relation,9,1,18.394339829683304,10000,18.394339829683304,1
1803,branching,sequential,check relation,9,1,18.63493584096432,10000,18.63493584096432,1
1804,branching,sequential,check relation,9,1,18.779657781124115,10000,18.779657781124115,1
1805,branching,sequential,check relation,9,1,18.522461876273155,10000,18.522461876273155,1
1806,branching,sequential,check relation,9,1,18.583105877041817,10000,18.583105877041817,1
1807,branching,sequential,check relation,9,1,18.376393243670464,10000,18.376393243670464,1
1808,branching,sequential,check relation,9,1,18.475404009222984,10000,18.475404009222984,1
1809,branching,sequential,check relation,9,1,18.43938417732716,10000,18.43938417732716,1
1810,branching,sequential,check relation,9,1,18.5572262853384,10000,18.5572262853384,1
1811,branching,sequential,check relation,9,1,19.0013088285923,10000,19.0013088285923,1
1812,branching,sequential,check relation,9,1,18.41615699231625,10000,18.41615699231625,1
1813,branching,sequential,check relation,9,1,18.596678972244263,10000,18.596678972244263,1
1814,branching,sequential,check relation,9,1,18.462534993886948,10000,18.462534993886948,1
1815,branching,sequential,check relation,9,1,18.497511744499207,10000,18.497511744499207,1
1816,branching,sequential,check relation,9,1,18.416548147797585,10000,18.416548147797585,1
1817,branching,sequential,check relation,9,1,18.949363380670547,10000,18.949363380670547,1
1818,branching,sequential,check relation,9,1,18.5870211571455,10000,18.5870211571455,1
1819,branching,sequential,check relation,9,1,18.459344282746315,10000,18.459344282746315,1
1820,branching,sequential,check relation,9,1,18.484726548194885,10000,18.484726548194885,1
1821,branching,sequential,check relation,9,1,18.55059154331684,10000,18.55059154331684,1
1822,branching,sequential,check relation,9,1,18.395371735095974,10000,18.395371735095974,1
1823,branching,sequential,check relation,9,1,18.469851464033127,10000,18.469851464033127,1
1824,branching,sequential,check relation,9,1,18.7152698636055,10000,18.7152698636055,1
1825,branching,sequential,check relation,9,1,18.34573596715927,10000,18.34573596715927,1
1826,branching,sequential,check relation,9,1,18.397724255919456,10000,18.397724255919456,1
1827,branching,sequential,check relation,9,1,18.45170371234417,10000,18.45170371234417,1
1828,branching,sequential,check relation,9,1,18.509089946746823,10000,18.509089946746823,1
1829,branching,sequential,check relation,9,1,18.594328314065933,10000,18.594328314065933,1
1830,branching,sequential,check relation,9,10,185.20131707191467,10000,185.20131707191467,10
1831,branching,sequential,check relation,9,10,168.99694874882698,10000,168.99694874882698,10
1832,branching,sequential,check relation,9,10,155.7486169040203,10000,155.7486169040203,10
1833,branching,sequential,check relation,9,10,155.76635487377644,10000,155.76635487377644,10
1834,branching,sequential,check relation,9,10,155.4461233317852,10000,155.4461233317852,10
1835,branching,sequential,check relation,9,10,155.3209386765957,10000,155.3209386765957,10
1836,branching,sequential,check relation,9,10,155.22576682269573,10000,155.22576682269573,10
1837,branching,sequential,check relation,9,10,156.21135383844376,10000,156.21135383844376,10
1838,branching,sequential,check relation,9,10,155.5517427623272,10000,155.5517427623272,10
1839,branching,sequential,check relation,9,10,155.5077563971281,10000,155.5077563971281,10
1840,branching,sequential,check relation,9,10,155.1781091839075,10000,155.1781091839075,10
1841,branching,sequential,check relation,9,10,155.99722787737846,10000,155.99722787737846,10
1842,branching,sequential,check relation,9,10,155.5810458958149,10000,155.5810458958149,10
1843,branching,sequential,check relation,9,10,155.6409914046526,10000,155.6409914046526,10
1844,branching,sequential,check relation,9,10,155.50388395786285,10000,155.50388395786285,10
1845,branching,sequential,check relation,9,10,156.01742267608645,10000,156.01742267608645,10
1846,branching,sequential,check relation,9,10,155.67806363105774,10000,155.67806363105774,10
1847,branching,sequential,check relation,9,10,155.4748434573412,10000,155.4748434573412,10
1848,branching,sequential,check relation,9,10,155.38857132196426,10000,155.38857132196426,10
1849,branching,sequential,check relation,9,10,155.99679574370384,10000,155.99679574370384,10
1850,branching,sequential,check relation,9,10,155.47557547688484,10000,155.47557547688484,10
1851,branching,sequential,check relation,9,10,155.4902996867895,10000,155.4902996867895,10
1852,branching,sequential,check relation,9,10,155.62144480645657,10000,155.62144480645657,10
1853,branching,sequential,check relation,9,10,156.1539340764284,10000,156.1539340764284,10
1854,branching,sequential,check relation,9,10,155.87150305509567,10000,155.87150305509567,10
1855,branching,sequential,check relation,9,10,157.14291669428349,10000,157.14291669428349,10
1856,branching,sequential,check relation,9,10,156.91818483173847,10000,156.91818483173847,10
1857,branching,sequential,check relation,9,10,155.82570806145668,10000,155.82570806145668,10
1858,branching,sequential,check relation,9,10,156.79899230599403,10000,156.79899230599403,10
1859,branching,sequential,check relation,9,10,155.20546399056911,10000,155.20546399056911,10
1860,branching,sequential,check relation,9,100,1557.685423642397,10000,1557.685423642397,100
1861,branching,sequential,check relation,9,100,1602.3788955062628,10000,1602.3788955062628,100
1862,branching,sequential,check relation,9,100,1556.3085693866014,10000,1556.3085693866014,100
1863,branching,sequential,check relation,9,100,1557.8398872166872,10000,1557.8398872166872,100
1864,branching,sequential,check relation,9,100,1559.472143650055,10000,1559.472143650055,100
1865,branching,sequential,check relation,9,100,1557.94483050704,10000,1557.94483050704,100
1866,branching,sequential,check relation,9,100,1555.796459317207,10000,1555.796459317207,100
1867,branching,sequential,check relation,9,100,1602.8945576399565,10000,1602.8945576399565,100
1868,branching,sequential,check relation,9,100,1554.6494890004396,10000,1554.6494890004396,100
1869,branching,sequential,check relation,9,100,1558.5723351687193,10000,1558.5723351687193,100
1870,branching,sequential,check relation,9,100,1558.8468462228775,10000,1558.8468462228775,100
1871,branching,sequential,check relation,9,100,1557.2909750044346,10000,1557.2909750044346,100
1872,branching,sequential,check relation,9,100,1605.8020032942295,10000,1605.8020032942295,100
1873,branching,sequential,check relation,9,100,1558.1864267587662,10000,1558.1864267587662,100
1874,branching,sequential,check relation,9,100,1557.1703873574734,10000,1557.1703873574734,100
1875,branching,sequential,check relation,9,100,1557.5295109301803,10000,1557.5295109301803,100
1876,branching,sequential,check relation,9,100,1557.536432519555,10000,1557.536432519555,100
1877,branching,sequential,check relation,9,100,1554.3617513030767,10000,1554.3617513030767,100
1878,branching,sequential,check relation,9,100,1604.6203039586544,10000,1604.6203039586544,100
1879,branching,sequential,check relation,9,100,1556.475792080164,10000,1556.475792080164,100
1880,branching,sequential,check relation,9,100,1554.5982662588358,10000,1554.5982662588358,100
1881,branching,sequential,check relation,9,100,1556.0130793601274,10000,1556.0130793601274,100
1882,branching,sequential,check relation,9,100,1557.655205950141,10000,1557.655205950141,100
1883,branching,sequential,check relation,9,100,1604.464776813984,10000,1604.464776813984,100
1884,branching,sequential,check relation,9,100,1553.5995624959469,10000,1553.5995624959469,100
1885,branching,sequential,check relation,9,100,1555.4116480052471,10000,1555.4116480052471,100
1886,branching,sequential,check relation,9,100,1555.587463080883,10000,1555.587463080883,100
1887,branching,sequential,check relation,9,100,1555.237641558051,10000,1555.237641558051,100
1888,branching,sequential,check relation,9,100,1605.3371913731098,10000,1605.3371913731098,100
1889,branching,sequential,check relation,9,100,1565.9747291356323,10000,1565.9747291356323,100
1890,branching,sequential,check relation,9,500,7857.530541718006,10000,7857.530541718006,500
1891,branching,sequential,check relation,9,500,7857.514226809144,10000,7857.514226809144,500
1892,branching,sequential,check relation,9,500,7806.247865781188,10000,7806.247865781188,500
1893,branching,sequential,check relation,9,500,7848.669376224279,10000,7848.669376224279,500
1894,branching,sequential,check relation,9,500,7845.861494541168,10000,7845.861494541168,500
1895,branching,sequential,check relation,9,500,7830.575194209814,10000,7830.575194209814,500
1896,branching,sequential,check relation,9,500,7831.46651647985,10000,7831.46651647985,500
1897,branching,sequential,check relation,9,500,7835.129691287875,10000,7835.129691287875,500
1898,branching,sequential,check relation,9,500,7859.142556786537,10000,7859.142556786537,500
1899,branching,sequential,check relation,9,500,7872.749553993344,10000,7872.749553993344,500
1900,branching,sequential,check relation,9,500,7860.648587346077,10000,7860.648587346077,500
1901,branching,sequential,check relation,9,500,7856.030149385333,10000,7856.030149385333,500
1902,branching,sequential,check relation,9,500,7842.542719095945,10000,7842.542719095945,500
1903,branching,sequential,check relation,9,500,7843.4406388551,10000,7843.4406388551,500
1904,branching,sequential,check relation,9,500,7850.2681870013475,10000,7850.2681870013475,500
1905,branching,sequential,check relation,9,500,7819.459587335587,10000,7819.459587335587,500
1906,branching,sequential,check relation,9,500,7809.016812592745,10000,7809.016812592745,500
1907,branching,sequential,check relation,9,500,7843.639923259616,10000,7843.639923259616,500
1908,branching,sequential,check relation,9,500,7841.463474556804,10000,7841.463474556804,500
1909,branching,sequential,check relation,9,500,7859.254291281104,10000,7859.254291281104,500
1910,branching,sequential,check relation,9,500,7829.780643805861,10000,7829.780643805861,500
1911,branching,sequential,check relation,9,500,7856.59216158092,10000,7856.59216158092,500
1912,branching,sequential,check relation,9,500,7858.466405421495,10000,7858.466405421495,500
1913,branching,sequential,check relation,9,500,7853.413442149758,10000,7853.413442149758,500
1914,branching,sequential,check relation,9,500,7843.127824366093,10000,7843.127824366093,500
1915,branching,sequential,check relation,9,500,7842.850470915437,10000,7842.850470915437,500
1916,branching,sequential,check relation,9,500,7871.79153971374,10000,7871.79153971374,500
1917,branching,sequential,check relation,9,500,7850.432649254799,10000,7850.432649254799,500
1918,branching,sequential,check relation,9,500,7838.561555370688,10000,7838.561555370688,500
1919,branching,sequential,check relation,9,500,7791.867544874549,10000,7791.867544874549,500
1920,branching,sequential,check relation,9,1000,15692.752277478576,10000,15692.752277478576,1000
1921,branching,sequential,check relation,9,1000,15689.428268000484,10000,15689.428268000484,1000
1922,branching,sequential,check relation,9,1000,15684.794168919325,10000,15684.794168919325,1000
1923,branching,sequential,check relation,9,1000,15730.371080338957,10000,15730.371080338957,1000
1924,branching,sequential,check relation,9,1000,15771.273143589497,10000,15771.273143589497,1000
1925,branching,sequential,check relation,9,1000,15685.808017849922,10000,15685.808017849922,1000
1926,branching,sequential,check relation,9,1000,15677.982004359365,10000,15677.982004359365,1000
1927,branching,sequential,check relation,9,1000,15710.083466023209,10000,15710.083466023209,1000
1928,branching,sequential,check relation,9,1000,15710.373293608429,10000,15710.373293608429,1000
1929,branching,sequential,check relation,9,1000,15677.069652825594,10000,15677.069652825594,1000
1930,branching,sequential,check relation,9,1000,15715.272029861808,10000,15715.272029861808,1000
1931,branching,sequential,check relation,9,1000,15746.253475546837,10000,15746.253475546837,1000
1932,branching,sequential,check relation,9,1000,15953.589400276542,10000,15953.589400276542,1000
1933,branching,sequential,check relation,9,1000,15724.886521697044,10000,15724.886521697044,1000
1934,branching,sequential,check relation,9,1000,15678.354965522884,10000,15678.354965522884,1000
1935,branching,sequential,check relation,9,1000,15681.674720719457,10000,15681.674720719457,1000
1936,branching,sequential,check relation,9,1000,15610.648043453692,10000,15610.648043453692,1000
1937,branching,sequential,check relation,9,1000,15662.241337820888,10000,15662.241337820888,1000
1938,branching,sequential,check relation,9,1000,15662.350811064243,10000,15662.350811064243,1000
1939,branching,sequential,check relation,9,1000,15665.614809840918,10000,15665.614809840918,1000
1940,branching,sequential,check relation,9,1000,15675.936417654157,10000,15675.936417654157,1000
1941,branching,sequential,check relation,9,1000,15697.829831391571,10000,15697.829831391571,1000
1942,branching,sequential,check relation,9,1000,15618.789199739696,10000,15618.789199739696,1000
1943,branching,sequential,check relation,9,1000,15663.547530770302,10000,15663.547530770302,1000
1944,branching,sequential,check relation,9,1000,15670.543627813458,10000,15670.543627813458,1000
1945,branching,sequential,check relation,9,1000,15756.976833567023,10000,15756.976833567023,1000
1946,branching,sequential,check relation,9,1000,15669.647753238678,10000,15669.647753238678,1000
1947,branching,sequential,check relation,9,1000,15671.723635867238,10000,15671.723635867238,1000
1948,branching,sequential,check relation,9,1000,15832.057371735573,10000,15832.057371735573,1000
1949,branching,sequential,check relation,9,1000,15636.05440594256,10000,15636.05440594256,1000
1950,branching,sequential,branch time relation,9,1,28.765227645635605,10000,28.765227645635605,1
1951,branching,sequential,branch time relation,9,1,28.79631705582142,10000,28.79631705582142,1
1952,branching,sequential,branch time relation,9,1,28.566578403115276,10000,28.566578403115276,1
1953,branching,sequential,branch time relation,9,1,29.23429757356644,10000,29.23429757356644,1
1954,branching,sequential,branch time relation,9,1,29.01918813586235,10000,29.01918813586235,1
1955,branching,sequential,branch time relation,9,1,28.524037450551987,10000,28.524037450551987,1
1956,branching,sequential,branch time relation,9,1,28.61928194761276,10000,28.61928194761276,1
1957,branching,sequential,branch time relation,9,1,28.5940058529377,10000,28.5940058529377,1
1958,branching,sequential,branch time relation,9,1,28.94950658082962,10000,28.94950658082962,1
1959,branching,sequential,branch time relation,9,1,28.605371713638306,10000,28.605371713638306,1
1960,branching,sequential,branch time relation,9,1,28.53143587708473,10000,28.53143587708473,1
1961,branching,sequential,branch time relation,9,1,28.598463162779808,10000,28.598463162779808,1
1962,branching,sequential,branch time relation,9,1,34.75463204085827,10000,34.75463204085827,1
1963,branching,sequential,branch time relation,9,1,46.460896730422974,10000,46.460896730422974,1
1964,branching,sequential,branch time relation,9,1,47.04568721354008,10000,47.04568721354008,1
1965,branching,sequential,branch time relation,9,1,35.22694297134876,10000,35.22694297134876,1
1966,branching,sequential,branch time relation,9,1,28.65155227482319,10000,28.65155227482319,1
1967,branching,sequential,branch time relation,9,1,28.865549713373184,10000,28.865549713373184,1
1968,branching,sequential,branch time relation,9,1,28.610512614250183,10000,28.610512614250183,1
1969,branching,sequential,branch time relation,9,1,28.90409342944622,10000,28.90409342944622,1
1970,branching,sequential,branch time relation,9,1,28.695644810795784,10000,28.695644810795784,1
1971,branching,sequential,branch time relation,9,1,28.503820300102237,10000,28.503820300102237,1
1972,branching,sequential,branch time relation,9,1,28.54822762310505,10000,28.54822762310505,1
1973,branching,sequential,branch time relation,9,1,28.476011008024216,10000,28.476011008024216,1
1974,branching,sequential,branch time relation,9,1,29.06124852597713,10000,29.06124852597713,1
1975,branching,sequential,branch time relation,9,1,28.6689680069685,10000,28.6689680069685,1
1976,branching,sequential,branch time relation,9,1,28.629900887608528,10000,28.629900887608528,1
1977,branching,sequential,branch time relation,9,1,28.613323345780373,10000,28.613323345780373,1
1978,branching,sequential,branch time relation,9,1,28.936395421624184,10000,28.936395421624184,1
1979,branching,sequential,branch time relation,9,1,28.8635715842247,10000,28.8635715842247,1
1980,branching,sequential,branch time relation,9,10,160.30092164874077,10000,160.30092164874077,10
1981,branching,sequential,branch time relation,9,10,160.55629216134548,10000,160.55629216134548,10
1982,branching,sequential,branch time relation,9,10,160.50579212605953,10000,160.50579212605953,10
1983,branching,sequential,branch time relation,9,10,160.4961771517992,10000,160.4961771517992,10
1984,branching,sequential,branch time relation,9,10,160.70883721113205,10000,160.70883721113205,10
1985,branching,sequential,branch time relation,9,10,160.5992689728737,10000,160.5992689728737,10
1986,branching,sequential,branch time relation,9,10,160.53033620119095,10000,160.53033620119095,10
1987,branching,sequential,branch time relation,9,10,160.4804713279009,10000,160.4804713279009,10
1988,branching,sequential,branch time relation,9,10,160.4264061897993,10000,160.4264061897993,10
1989,branching,sequential,branch time relation,9,10,160.99182330071926,10000,160.99182330071926,10
1990,branching,sequential,branch time relation,9,10,160.38097627460957,10000,160.38097627460957,10
1991,branching,sequential,branch time relation,9,10,160.40802374482155,10000,160.40802374482155,10
1992,branching,sequential,branch time relation,9,10,160.72743572294712,10000,160.72743572294712,10
1993,branching,sequential,branch time relation,9,10,160.3669449687004,10000,160.3669449687004,10
1994,branching,sequential,branch time relation,9,10,160.2303683757782,10000,160.2303683757782,10
1995,branching,sequential,branch time relation,9,10,160.54638102650642,10000,160.54638102650642,10
1996,branching,sequential,branch time relation,9,10,160.88084131479263,10000,160.88084131479263,10
1997,branching,sequential,branch time relation,9,10,160.3600811213255,10000,160.3600811213255,10
1998,branching,sequential,branch time relation,9,10,160.39886325597763,10000,160.39886325597763,10
1999,branching,sequential,branch time relation,9,10,160.988911986351,10000,160.988911986351,10
2000,branching,sequential,branch time relation,9,10,160.34936532378197,10000,160.34936532378197,10
2001,branching,sequential,branch time relation,9,10,160.12408025562763,10000,160.12408025562763,10
2002,branching,sequential,branch time relation,9,10,160.2126657962799,10000,160.2126657962799,10
2003,branching,sequential,branch time relation,9,10,160.64455546438694,10000,160.64455546438694,10
2004,branching,sequential,branch time relation,9,10,160.25982052087784,10000,160.25982052087784,10
2005,branching,sequential,branch time relation,9,10,160.28669103980064,10000,160.28669103980064,10
2006,branching,sequential,branch time relation,9,10,161.26703284680843,10000,161.26703284680843,10
2007,branching,sequential,branch time relation,9,10,160.82055307924747,10000,160.82055307924747,10
2008,branching,sequential,branch time relation,9,10,160.37410870194435,10000,160.37410870194435,10
2009,branching,sequential,branch time relation,9,10,160.34770011901855,10000,160.34770011901855,10
2010,branching,sequential,branch time relation,9,100,1603.1514052301643,10000,1603.1514052301643,100
2011,branching,sequential,branch time relation,9,100,1654.4586643576622,10000,1654.4586643576622,100
2012,branching,sequential,branch time relation,9,100,1606.271281838417,10000,1606.271281838417,100
2013,branching,sequential,branch time relation,9,100,1606.6958904266355,10000,1606.6958904266355,100
2014,branching,sequential,branch time relation,9,100,1604.6755127608776,10000,1604.6755127608776,100
2015,branching,sequential,branch time relation,9,100,1606.4901482313871,10000,1606.4901482313871,100
2016,branching,sequential,branch time relation,9,100,1605.2235271781683,10000,1605.2235271781683,100
2017,branching,sequential,branch time relation,9,100,1651.226295158267,10000,1651.226295158267,100
2018,branching,sequential,branch time relation,9,100,1608.8775545358658,10000,1608.8775545358658,100
2019,branching,sequential,branch time relation,9,100,1605.7714205235245,10000,1605.7714205235245,100
2020,branching,sequential,branch time relation,9,100,1606.122925877571,10000,1606.122925877571,100
2021,branching,sequential,branch time relation,9,100,1604.158816859126,10000,1604.158816859126,100
2022,branching,sequential,branch time relation,9,100,1655.1030036062002,10000,1655.1030036062002,100
2023,branching,sequential,branch time relation,9,100,1611.907608807087,10000,1611.907608807087,100
2024,branching,sequential,branch time relation,9,100,1608.501547947526,10000,1608.501547947526,100
2025,branching,sequential,branch time relation,9,100,1603.2577157020569,10000,1603.2577157020569,100
2026,branching,sequential,branch time relation,9,100,1605.290791019797,10000,1605.290791019797,100
2027,branching,sequential,branch time relation,9,100,1654.6687632799149,10000,1654.6687632799149,100
2028,branching,sequential,branch time relation,9,100,1607.8715212643149,10000,1607.8715212643149,100
2029,branching,sequential,branch time relation,9,100,1612.0407525449991,10000,1612.0407525449991,100
2030,branching,sequential,branch time relation,9,100,1607.9651229083538,10000,1607.9651229083538,100
2031,branching,sequential,branch time relation,9,100,1608.398741111159,10000,1608.398741111159,100
2032,branching,sequential,branch time relation,9,100,1656.247451901436,10000,1656.247451901436,100
2033,branching,sequential,branch time relation,9,100,1604.7661304473877,10000,1604.7661304473877,100
2034,branching,sequential,branch time relation,9,100,1606.180191040039,10000,1606.180191040039,100
2035,branching,sequential,branch time relation,9,100,1610.4726810008287,10000,1610.4726810008287,100
2036,branching,sequential,branch time relation,9,100,1605.0509680062532,10000,1605.0509680062532,100
2037,branching,sequential,branch time relation,9,100,1605.0612684339285,10000,1605.0612684339285,100
2038,branching,sequential,branch time relation,9,100,1652.6037845760584,10000,1652.6037845760584,100
2039,branching,sequential,branch time relation,9,100,1605.0546206533909,10000,1605.0546206533909,100
2040,branching,sequential,branch time relation,9,500,8073.546309024095,10000,8073.546309024095,500
2041,branching,sequential,branch time relation,9,500,8085.731152445078,10000,8085.731152445078,500
2042,branching,sequential,branch time relation,9,500,8074.510622769594,10000,8074.510622769594,500
2043,branching,sequential,branch time relation,9,500,8079.120442271233,10000,8079.120442271233,500
2044,branching,sequential,branch time relation,9,500,8080.934820696711,10000,8080.934820696711,500
2045,branching,sequential,branch time relation,9,500,8066.378189250827,10000,8066.378189250827,500
2046,branching,sequential,branch time relation,9,500,8092.262722551823,10000,8092.262722551823,500
2047,branching,sequential,branch time relation,9,500,8020.047161728144,10000,8020.047161728144,500
2048,branching,sequential,branch time relation,9,500,8069.007519632578,10000,8069.007519632578,500
2049,branching,sequential,branch time relation,9,500,8119.0790720283985,10000,8119.0790720283985,500
2050,branching,sequential,branch time relation,9,500,8063.583211973309,10000,8063.583211973309,500
2051,branching,sequential,branch time relation,9,500,8349.76127371192,10000,8349.76127371192,500
2052,branching,sequential,branch time relation,9,500,8081.120515242219,10000,8081.120515242219,500
2053,branching,sequential,branch time relation,9,500,8062.534425407648,10000,8062.534425407648,500
2054,branching,sequential,branch time relation,9,500,8064.20174241066,10000,8064.20174241066,500
2055,branching,sequential,branch time relation,9,500,8070.1697040349245,10000,8070.1697040349245,500
2056,branching,sequential,branch time relation,9,500,8077.865071594715,10000,8077.865071594715,500
2057,branching,sequential,branch time relation,9,500,8082.983899861574,10000,8082.983899861574,500
2058,branching,sequential,branch time relation,9,500,8090.736592188477,10000,8090.736592188477,500
2059,branching,sequential,branch time relation,9,500,8083.762770518661,10000,8083.762770518661,500
2060,branching,sequential,branch time relation,9,500,8081.553099676967,10000,8081.553099676967,500
2061,branching,sequential,branch time relation,9,500,8079.399054870009,10000,8079.399054870009,500
2062,branching,sequential,branch time relation,9,500,8094.941375777125,10000,8094.941375777125,500
2063,branching,sequential,branch time relation,9,500,8068.14281642437,10000,8068.14281642437,500
2064,branching,sequential,branch time relation,9,500,8081.485509872436,10000,8081.485509872436,500
2065,branching,sequential,branch time relation,9,500,8071.37842848897,10000,8071.37842848897,500
2066,branching,sequential,branch time relation,9,500,8085.633866488934,10000,8085.633866488934,500
2067,branching,sequential,branch time relation,9,500,8016.967510804534,10000,8016.967510804534,500
2068,branching,sequential,branch time relation,9,500,8078.760741278529,10000,8078.760741278529,500
2069,branching,sequential,branch time relation,9,500,8362.69260570407,10000,8362.69260570407,500
2070,branching,sequential,branch time relation,9,1000,16174.53207075596,10000,16174.53207075596,1000
2071,branching,sequential,branch time relation,9,1000,16165.590250864623,10000,16165.590250864623,1000
2072,branching,sequential,branch time relation,9,1000,16154.150933027267,10000,16154.150933027267,1000
2073,branching,sequential,branch time relation,9,1000,16161.614187061788,10000,16161.614187061788,1000
2074,branching,sequential,branch time relation,9,1000,16149.868814274669,10000,16149.868814274669,1000
2075,branching,sequential,branch time relation,9,1000,16169.016940519214,10000,16169.016940519214,1000
2076,branching,sequential,branch time relation,9,1000,16166.596816852689,10000,16166.596816852689,1000
2077,branching,sequential,branch time relation,9,1000,16163.133027032018,10000,16163.133027032018,1000
2078,branching,sequential,branch time relation,9,1000,16164.158215746284,10000,16164.158215746284,1000
2079,branching,sequential,branch time relation,9,1000,16146.117120981216,10000,16146.117120981216,1000
2080,branching,sequential,branch time relation,9,1000,16152.738951146604,10000,16152.738951146604,1000
2081,branching,sequential,branch time relation,9,1000,16150.830471888185,10000,16150.830471888185,1000
2082,branching,sequential,branch time relation,9,1000,16199.518743902445,10000,16199.518743902445,1000
2083,branching,sequential,branch time relation,9,1000,16165.87063483894,10000,16165.87063483894,1000
2084,branching,sequential,branch time relation,9,1000,16169.787988066671,10000,16169.787988066671,1000
2085,branching,sequential,branch time relation,9,1000,16161.787450313568,10000,16161.787450313568,1000
2086,branching,sequential,branch time relation,9,1000,16142.470974475144,10000,16142.470974475144,1000
2087,branching,sequential,branch time relation,9,1000,16182.343466207383,10000,16182.343466207383,1000
2088,branching,sequential,branch time relation,9,1000,16155.434349551795,10000,16155.434349551795,1000
2089,branching,sequential,branch time relation,9,1000,16163.341032341124,10000,16163.341032341124,1000
2090,branching,sequential,branch time relation,9,1000,16107.656611129642,10000,16107.656611129642,1000
2091,branching,sequential,branch time relation,9,1000,16194.674434140325,10000,16194.674434140325,1000
2092,branching,sequential,branch time relation,9,1000,16412.070652469993,10000,16412.070652469993,1000
2093,branching,sequential,branch time relation,9,1000,16181.16869777441,10000,16181.16869777441,1000
2094,branching,sequential,branch time relation,9,1000,16211.993295699358,10000,16211.993295699358,1000
2095,branching,sequential,branch time relation,9,1000,16163.454627618194,10000,16163.454627618194,1000
2096,branching,sequential,branch time relation,9,1000,16256.138108670712,10000,16256.138108670712,1000
2097,branching,sequential,branch time relation,9,1000,16161.873644217849,10000,16161.873644217849,1000
2098,branching,sequential,branch time relation,9,1000,16108.680579811336,10000,16108.680579811336,1000
2099,branching,sequential,branch time relation,9,1000,16259.860219433904,10000,16259.860219433904,1000
2100,branching,sequential,case distribution,9,1,31.157249584794044,10000,31.157249584794044,1
2101,branching,sequential,case distribution,9,1,31.466851010918617,10000,31.466851010918617,1
2102,branching,sequential,case distribution,9,1,31.02984093129635,10000,31.02984093129635,1
2103,branching,sequential,case distribution,9,1,31.2256570905447,10000,31.2256570905447,1
2104,branching,sequential,case distribution,9,1,31.0648400336504,10000,31.0648400336504,1
2105,branching,sequential,case distribution,9,1,31.49198554456234,10000,31.49198554456234,1
2106,branching,sequential,case distribution,9,1,31.11235611140728,10000,31.11235611140728,1
2107,branching,sequential,case distribution,9,1,31.142309308052063,10000,31.142309308052063,1
2108,branching,sequential,case distribution,9,1,31.184623017907143,10000,31.184623017907143,1
2109,branching,sequential,case distribution,9,1,31.498707830905914,10000,31.498707830905914,1
2110,branching,sequential,case distribution,9,1,31.06982447206974,10000,31.06982447206974,1
2111,branching,sequential,case distribution,9,1,31.009400263428688,10000,31.009400263428688,1
2112,branching,sequential,case distribution,9,1,31.258201226592064,10000,31.258201226592064,1
2113,branching,sequential,case distribution,9,1,31.574992462992668,10000,31.574992462992668,1
