,scenario,version,library,input,time,time in ms,# independent functions,gc_enabled
1633,natPar4.timing,pooled,lists,10,125.16813538968565,125.16813538968565,4,False
1634,natPar4.timing,pooled,lists,10,124.74863603711128,124.74863603711128,4,False
1635,natPar4.timing,pooled,lists,10,125.71839615702628,125.71839615702628,4,False
1636,natPar4.timing,pooled,lists,10,125.73478370904922,125.73478370904922,4,False
1637,natPar4.timing,pooled,lists,10,124.28043968975544,124.28043968975544,4,False
1638,natPar4.timing,pooled,lists,10,127.90448777377604,127.90448777377604,4,False
1639,natPar4.timing,pooled,lists,10,125.64628571271896,125.64628571271896,4,False
1640,natPar4.timing,pooled,lists,100,330.71657828986645,330.71657828986645,4,False
1641,natPar4.timing,pooled,lists,100,330.34082874655724,330.34082874655724,4,False
1642,natPar4.timing,pooled,lists,100,329.2040806263685,329.2040806263685,4,False
1643,natPar4.timing,pooled,lists,100,429.6882878988981,429.6882878988981,4,False
1644,natPar4.timing,pooled,lists,100,328.71428690850735,328.71428690850735,4,False
1645,natPar4.timing,pooled,lists,100,428.5299479961395,428.5299479961395,4,False
1646,natPar4.timing,pooled,lists,100,335.4604747146368,335.4604747146368,4,False
1647,natPar4.timing,pooled,lists,100,330.5853512138128,330.5853512138128,4,False
1648,natPar4.timing,pooled,lists,100,429.5381810516119,429.5381810516119,4,False
1649,natPar4.timing,pooled,lists,100,330.8912515640259,330.8912515640259,4,False
1650,natPar4.timing,pooled,lists,100,428.6091979593039,428.6091979593039,4,False
1651,natPar4.timing,pooled,lists,100,324.7106280177832,324.7106280177832,4,False
1652,natPar4.timing,pooled,lists,100,431.6668659448624,431.6668659448624,4,False
1653,natPar4.timing,pooled,lists,100,328.1305059790611,328.1305059790611,4,False
1654,natPar4.timing,pooled,lists,100,431.078601628542,431.078601628542,4,False
1655,natPar4.timing,pooled,lists,100,327.9807884246111,327.9807884246111,4,False
1656,natPar4.timing,pooled,lists,100,428.3299762755632,428.3299762755632,4,False
1657,natPar4.timing,pooled,lists,100,327.99997739493847,327.99997739493847,4,False
1658,natPar4.timing,pooled,lists,100,327.20581255853176,327.20581255853176,4,False
1659,natPar4.timing,pooled,lists,100,428.5260550677776,428.5260550677776,4,False
1660,natPar4.timing,pooled,lists,1000,2543.1118346750736,2543.1118346750736,4,False
1661,natPar4.timing,pooled,lists,1000,2434.6317537128925,2434.6317537128925,4,False
1662,natPar4.timing,pooled,lists,1000,2438.989780843258,2438.989780843258,4,False
1663,natPar4.timing,pooled,lists,1000,2438.675468787551,2438.675468787551,4,False
1664,natPar4.timing,pooled,lists,1000,2334.7134236246347,2334.7134236246347,4,False
1665,natPar4.timing,pooled,lists,1000,2437.4462123960257,2437.4462123960257,4,False
1666,natPar4.timing,pooled,lists,1000,2238.378180190921,2238.378180190921,4,False
1667,natPar4.timing,pooled,lists,1000,2334.654439240694,2334.654439240694,4,False
1668,natPar4.timing,pooled,lists,1000,2437.081078067422,2437.081078067422,4,False
1669,natPar4.timing,pooled,lists,1000,2438.913239166141,2438.913239166141,4,False
1670,natPar4.timing,pooled,lists,1000,2532.7598433941603,2532.7598433941603,4,False
1671,natPar4.timing,pooled,lists,1000,2234.4737332314253,2234.4737332314253,4,False
1672,natPar4.timing,pooled,lists,1000,2438.101790845394,2438.101790845394,4,False
1673,natPar4.timing,pooled,lists,1000,2233.1410609185696,2233.1410609185696,4,False
1674,natPar4.timing,pooled,lists,1000,2337.455628439784,2337.455628439784,4,False
1675,natPar4.timing,pooled,lists,1000,2341.2920776754618,2341.2920776754618,4,False
1676,natPar4.timing,pooled,lists,1000,2438.4227953851223,2438.4227953851223,4,False
1677,natPar4.timing,pooled,lists,1000,2237.080892547965,2237.080892547965,4,False
1678,natPar4.timing,pooled,lists,1000,2339.816015213728,2339.816015213728,4,False
1679,natPar4.timing,pooled,lists,1000,2436.9644448161125,2436.9644448161125,4,False
1680,natPar4.timing,pooled,list_sum,1,127.33860872685908,127.33860872685908,4,False
1681,natPar4.timing,pooled,list_sum,1,128.07501293718815,128.07501293718815,4,False
1682,natPar4.timing,pooled,list_sum,1,128.45086865127087,128.45086865127087,4,False
1683,natPar4.timing,pooled,list_sum,1,128.64037230610847,128.64037230610847,4,False
1684,natPar4.timing,pooled,list_sum,1,129.2960960417986,129.2960960417986,4,False
1685,natPar4.timing,pooled,list_sum,1,127.7554091066122,127.7554091066122,4,False
1686,natPar4.timing,pooled,list_sum,1,125.24167634546755,125.24167634546755,4,False
1687,natPar4.timing,pooled,list_sum,1,128.66907939314842,128.66907939314842,4,False
1688,natPar4.timing,pooled,list_sum,1,126.68992765247822,126.68992765247822,4,False
1689,natPar4.timing,pooled,list_sum,1,128.14938463270664,128.14938463270664,4,False
1690,natPar4.timing,pooled,list_sum,1,127.94747203588486,127.94747203588486,4,False
1691,natPar4.timing,pooled,list_sum,1,128.84736247360706,128.84736247360706,4,False
1692,natPar4.timing,pooled,list_sum,1,128.3173710107803,128.3173710107803,4,False
1693,natPar4.timing,pooled,list_sum,1,127.074109390378,127.074109390378,4,False
1694,natPar4.timing,pooled,list_sum,1,129.2278654873371,129.2278654873371,4,False
1695,natPar4.timing,pooled,list_sum,1,128.41872312128544,128.41872312128544,4,False
1696,natPar4.timing,pooled,list_sum,1,129.6797525137663,129.6797525137663,4,False
1697,natPar4.timing,pooled,list_sum,1,128.71897034347057,128.71897034347057,4,False
1698,natPar4.timing,pooled,list_sum,1,127.6754941791296,127.6754941791296,4,False
1699,natPar4.timing,pooled,list_sum,1,127.3723915219307,127.3723915219307,4,False
1700,natPar4.timing,pooled,list_sum,10,127.0851343870163,127.0851343870163,4,False
1701,natPar4.timing,pooled,list_sum,10,126.27721577882768,126.27721577882768,4,False
1702,natPar4.timing,pooled,list_sum,10,127.62103229761124,127.62103229761124,4,False
1703,natPar4.timing,pooled,list_sum,10,127.44001485407352,127.44001485407352,4,False
1704,natPar4.timing,pooled,list_sum,10,126.45384855568408,126.45384855568408,4,False
1705,natPar4.timing,pooled,list_sum,10,124.37743507325648,124.37743507325648,4,False
1706,natPar4.timing,pooled,list_sum,10,123.9317785948515,123.9317785948515,4,False
1707,natPar4.timing,pooled,list_sum,10,124.67152997851372,124.67152997851372,4,False
1708,natPar4.timing,pooled,list_sum,10,126.85593962669373,126.85593962669373,4,False
1709,natPar4.timing,pooled,list_sum,10,127.23262049257757,127.23262049257757,4,False
1710,natPar4.timing,pooled,list_sum,10,124.92722272872923,124.92722272872923,4,False
1711,natPar4.timing,pooled,list_sum,10,126.06983818113804,126.06983818113804,4,False
1712,natPar4.timing,pooled,list_sum,10,124.61248971521854,124.61248971521854,4,False
1713,natPar4.timing,pooled,list_sum,10,123.3008559793234,123.3008559793234,4,False
1714,natPar4.timing,pooled,list_sum,10,123.67737852036952,123.67737852036952,4,False
1715,natPar4.timing,pooled,list_sum,10,124.46797266602516,124.46797266602516,4,False
1716,natPar4.timing,pooled,list_sum,10,124.7081384062767,124.7081384062767,4,False
1717,natPar4.timing,pooled,list_sum,10,126.35705433785915,126.35705433785915,4,False
1718,natPar4.timing,pooled,list_sum,10,123.0147834867239,123.0147834867239,4,False
1719,natPar4.timing,pooled,list_sum,10,125.35706721246244,125.35706721246244,4,False
1720,natPar4.timing,pooled,list_sum,100,327.5574315339327,327.5574315339327,4,False
1721,natPar4.timing,pooled,list_sum,100,430.2004426717758,430.2004426717758,4,False
1722,natPar4.timing,pooled,list_sum,100,328.2444979995489,328.2444979995489,4,False
1723,natPar4.timing,pooled,list_sum,100,430.9705868363381,430.9705868363381,4,False
1724,natPar4.timing,pooled,list_sum,100,326.8299661576748,326.8299661576748,4,False
1725,natPar4.timing,pooled,list_sum,100,328.523013740778,328.523013740778,4,False
1726,natPar4.timing,pooled,list_sum,100,329.8258353024721,329.8258353024721,4,False
1727,natPar4.timing,pooled,list_sum,100,330.42313531041145,330.42313531041145,4,False
1728,natPar4.timing,pooled,list_sum,100,327.41081342101097,327.41081342101097,4,False
1729,natPar4.timing,pooled,list_sum,100,331.0722261667252,331.0722261667252,4,False
1730,natPar4.timing,pooled,list_sum,100,429.9793280661106,429.9793280661106,4,False
1731,natPar4.timing,pooled,list_sum,100,326.97467505931854,326.97467505931854,4,False
1732,natPar4.timing,pooled,list_sum,100,326.8110603094101,326.8110603094101,4,False
1733,natPar4.timing,pooled,list_sum,100,329.6291884034872,329.6291884034872,4,False
1734,natPar4.timing,pooled,list_sum,100,330.32805658876896,330.32805658876896,4,False
1735,natPar4.timing,pooled,list_sum,100,324.64866898953915,324.64866898953915,4,False
1736,natPar4.timing,pooled,list_sum,100,330.2322570234537,330.2322570234537,4,False
1737,natPar4.timing,pooled,list_sum,100,324.5626240968704,324.5626240968704,4,False
1738,natPar4.timing,pooled,list_sum,100,430.8157283812761,430.8157283812761,4,False
1739,natPar4.timing,pooled,list_sum,100,326.8104325979948,326.8104325979948,4,False
1740,natPar4.timing,pooled,list_sum,1000,2330.8479469269514,2330.8479469269514,4,False
1741,natPar4.timing,pooled,list_sum,1000,2034.6843879669905,2034.6843879669905,4,False
1742,natPar4.timing,pooled,list_sum,1000,2330.117728561163,2330.117728561163,4,False
1743,natPar4.timing,pooled,list_sum,1000,2029.557786881924,2029.557786881924,4,False
1744,natPar4.timing,pooled,list_sum,1000,2231.4303386956453,2231.4303386956453,4,False
1745,natPar4.timing,pooled,list_sum,1000,2535.788679495454,2535.788679495454,4,False
1746,natPar4.timing,pooled,list_sum,1000,2228.975165635348,2228.975165635348,4,False
1747,natPar4.timing,pooled,list_sum,1000,2032.615641131997,2032.615641131997,4,False
1748,natPar4.timing,pooled,list_sum,1000,2233.983501791954,2233.983501791954,4,False
1749,natPar4.timing,pooled,list_sum,1000,2334.033023566008,2334.033023566008,4,False
1750,natPar4.timing,pooled,list_sum,1000,2133.9147575199604,2133.9147575199604,4,False
1751,natPar4.timing,pooled,list_sum,1000,2233.24260301888,2233.24260301888,4,False
1752,natPar4.timing,pooled,list_sum,1000,2136.290131136775,2136.290131136775,4,False
1753,natPar4.timing,pooled,list_sum,1000,2035.8843877911568,2035.8843877911568,4,False
1754,natPar4.timing,pooled,list_sum,1000,2229.03674095869,2229.03674095869,4,False
1755,natPar4.timing,pooled,list_sum,1000,2234.2051584273577,2234.2051584273577,4,False
1756,natPar4.timing,pooled,list_sum,1000,2132.5039509683847,2132.5039509683847,4,False
1757,natPar4.timing,pooled,list_sum,1000,2133.106118068099,2133.106118068099,4,False
1758,natPar4.timing,pooled,list_sum,1000,2128.4192372113466,2128.4192372113466,4,False
1759,natPar4.timing,pooled,list_sum,1000,2229.751799255609,2229.751799255609,4,False
1760,natPar4.timing,pooled,list_io,1,122.88682535290718,122.88682535290718,4,False
1761,natPar4.timing,pooled,list_io,1,128.98570857942104,128.98570857942104,4,False
1762,natPar4.timing,pooled,list_io,1,127.92382016777992,127.92382016777992,4,False
1763,natPar4.timing,pooled,list_io,1,128.58218885958195,128.58218885958195,4,False
1764,natPar4.timing,pooled,list_io,1,129.4958088546991,129.4958088546991,4,False
1765,natPar4.timing,pooled,list_io,1,130.1958244293928,130.1958244293928,4,False
1766,natPar4.timing,pooled,list_io,1,129.6546868979931,129.6546868979931,4,False
1767,natPar4.timing,pooled,list_io,1,129.57349978387356,129.57349978387356,4,False
1768,natPar4.timing,pooled,list_io,1,130.29424846172333,130.29424846172333,4,False
1769,natPar4.timing,pooled,list_io,1,130.81232458353043,130.81232458353043,4,False
1770,natPar4.timing,pooled,list_io,1,128.90003994107246,128.90003994107246,4,False
1771,natPar4.timing,pooled,list_io,1,129.61249984800816,129.61249984800816,4,False
1772,natPar4.timing,pooled,list_io,1,129.80098649859428,129.80098649859428,4,False
1773,natPar4.timing,pooled,list_io,1,128.90765257179737,128.90765257179737,4,False
1774,natPar4.timing,pooled,list_io,1,129.48871031403542,129.48871031403542,4,False
1775,natPar4.timing,pooled,list_io,1,128.3869780600071,128.3869780600071,4,False
1776,natPar4.timing,pooled,list_io,1,126.48386880755424,126.48386880755424,4,False
1777,natPar4.timing,pooled,list_io,1,128.8360320031643,128.8360320031643,4,False
1778,natPar4.timing,pooled,list_io,1,128.3503770828247,128.3503770828247,4,False
1779,natPar4.timing,pooled,list_io,1,128.15301679074764,128.15301679074764,4,False
1780,natPar4.timing,pooled,list_io,10,130.38034923374653,130.38034923374653,4,False
1781,natPar4.timing,pooled,list_io,10,128.01705859601498,128.01705859601498,4,False
1782,natPar4.timing,pooled,list_io,10,126.43912807106972,126.43912807106972,4,False
1783,natPar4.timing,pooled,list_io,10,125.32212026417255,125.32212026417255,4,False
1784,natPar4.timing,pooled,list_io,10,132.44846276938915,132.44846276938915,4,False
1785,natPar4.timing,pooled,list_io,10,129.0119718760252,129.0119718760252,4,False
1786,natPar4.timing,pooled,list_io,10,129.23118472099304,129.23118472099304,4,False
1787,natPar4.timing,pooled,list_io,10,127.856083214283,127.856083214283,4,False
1788,natPar4.timing,pooled,list_io,10,127.5781597942114,127.5781597942114,4,False
1789,natPar4.timing,pooled,list_io,10,127.63213738799097,127.63213738799097,4,False
1790,natPar4.timing,pooled,list_io,10,127.19164974987508,127.19164974987508,4,False
1791,natPar4.timing,pooled,list_io,10,127.73586064577104,127.73586064577104,4,False
1792,natPar4.timing,pooled,list_io,10,127.91174463927746,127.91174463927746,4,False
1793,natPar4.timing,pooled,list_io,10,129.4302586466074,129.4302586466074,4,False
1794,natPar4.timing,pooled,list_io,10,129.1271634399891,129.1271634399891,4,False
1795,natPar4.timing,pooled,list_io,10,127.43196450173856,127.43196450173856,4,False
1796,natPar4.timing,pooled,list_io,10,126.46194361150263,126.46194361150263,4,False
1797,natPar4.timing,pooled,list_io,10,127.36408039927484,127.36408039927484,4,False
1798,natPar4.timing,pooled,list_io,10,128.70052829384804,128.70052829384804,4,False
1799,natPar4.timing,pooled,list_io,10,126.92937813699244,126.92937813699244,4,False
1800,natPar4.timing,pooled,list_io,100,330.9763465076685,330.9763465076685,4,False
1801,natPar4.timing,pooled,list_io,100,228.3262349665165,228.3262349665165,4,False
1802,natPar4.timing,pooled,list_io,100,228.45313511788845,228.45313511788845,4,False
1803,natPar4.timing,pooled,list_io,100,328.0691374093294,328.0691374093294,4,False
1804,natPar4.timing,pooled,list_io,100,330.521859228611,330.521859228611,4,False
1805,natPar4.timing,pooled,list_io,100,226.48947313427925,226.48947313427925,4,False
1806,natPar4.timing,pooled,list_io,100,327.9558848589659,327.9558848589659,4,False
1807,natPar4.timing,pooled,list_io,100,331.6669724881649,331.6669724881649,4,False
1808,natPar4.timing,pooled,list_io,100,228.1434778124094,228.1434778124094,4,False
1809,natPar4.timing,pooled,list_io,100,330.63158951699734,330.63158951699734,4,False
1810,natPar4.timing,pooled,list_io,100,327.8027269989252,327.8027269989252,4,False
1811,natPar4.timing,pooled,list_io,100,324.6657680720091,324.6657680720091,4,False
1812,natPar4.timing,pooled,list_io,100,329.9430422484875,329.9430422484875,4,False
1813,natPar4.timing,pooled,list_io,100,328.1694855540991,328.1694855540991,4,False
1814,natPar4.timing,pooled,list_io,100,227.71814092993736,227.71814092993736,4,False
1815,natPar4.timing,pooled,list_io,100,226.46179609000683,226.46179609000683,4,False
1816,natPar4.timing,pooled,list_io,100,329.61268350481987,329.61268350481987,4,False
1817,natPar4.timing,pooled,list_io,100,329.3921258300543,329.3921258300543,4,False
1818,natPar4.timing,pooled,list_io,100,331.8306263536215,331.8306263536215,4,False
1819,natPar4.timing,pooled,list_io,100,330.5696360766888,330.5696360766888,4,False
1820,natPar4.timing,pooled,list_io,1000,1734.2509217560291,1734.2509217560291,4,False
1821,natPar4.timing,pooled,list_io,1000,1832.108628004789,1832.108628004789,4,False
1822,natPar4.timing,pooled,list_io,1000,1725.9606197476387,1725.9606197476387,4,False
1823,natPar4.timing,pooled,list_io,1000,1931.8350236862896,1931.8350236862896,4,False
1824,natPar4.timing,pooled,list_io,1000,1737.4928183853626,1737.4928183853626,4,False
1825,natPar4.timing,pooled,list_io,1000,1625.8197128772736,1625.8197128772736,4,False
1826,natPar4.timing,pooled,list_io,1000,1830.7117652148008,1830.7117652148008,4,False
1827,natPar4.timing,pooled,list_io,1000,1832.557633519173,1832.557633519173,4,False
1828,natPar4.timing,pooled,list_io,1000,1532.272333279252,1532.272333279252,4,False
1829,natPar4.timing,pooled,list_io,1000,1730.7049967348576,1730.7049967348576,4,False
1830,natPar4.timing,pooled,list_io,1000,1833.992175757885,1833.992175757885,4,False
1831,natPar4.timing,pooled,list_io,1000,1533.6456913501024,1533.6456913501024,4,False
1832,natPar4.timing,pooled,list_io,1000,1535.509031265974,1535.509031265974,4,False
1833,natPar4.timing,pooled,list_io,1000,1830.993426963687,1830.993426963687,4,False
1834,natPar4.timing,pooled,list_io,1000,1734.6460968255997,1734.6460968255997,4,False
1835,natPar4.timing,pooled,list_io,1000,1734.4268895685673,1734.4268895685673,4,False
1836,natPar4.timing,pooled,list_io,1000,1530.5957235395908,1530.5957235395908,4,False
1837,natPar4.timing,pooled,list_io,1000,1534.5118809491396,1534.5118809491396,4,False
1838,natPar4.timing,pooled,list_io,1000,1837.357830256224,1837.357830256224,4,False
1839,natPar4.timing,pooled,list_io,1000,1733.8306996971369,1733.8306996971369,4,False
1840,natPar4.timing,pooled,pass,1,130.2654705941677,130.2654705941677,4,False
1841,natPar4.timing,pooled,pass,1,128.60107980668545,128.60107980668545,4,False
1842,natPar4.timing,pooled,pass,1,129.1466150432825,129.1466150432825,4,False
1843,natPar4.timing,pooled,pass,1,129.24033775925636,129.24033775925636,4,False
1844,natPar4.timing,pooled,pass,1,129.0193423628807,129.0193423628807,4,False
1845,natPar4.timing,pooled,pass,1,129.46655973792076,129.46655973792076,4,False
1846,natPar4.timing,pooled,pass,1,129.36283461749554,129.36283461749554,4,False
1847,natPar4.timing,pooled,pass,1,129.0630456060171,129.0630456060171,4,False
1848,natPar4.timing,pooled,pass,1,128.49210761487484,128.49210761487484,4,False
1849,natPar4.timing,pooled,pass,1,130.90266846120358,130.90266846120358,4,False
1850,natPar4.timing,pooled,pass,1,128.44111397862434,128.44111397862434,4,False
1851,natPar4.timing,pooled,pass,1,130.15101291239262,130.15101291239262,4,False
1852,natPar4.timing,pooled,pass,1,129.06193919479847,129.06193919479847,4,False
1853,natPar4.timing,pooled,pass,1,129.42556478083134,129.42556478083134,4,False
1854,natPar4.timing,pooled,pass,1,128.9391778409481,128.9391778409481,4,False
1855,natPar4.timing,pooled,pass,1,128.7936493754387,128.7936493754387,4,False
1856,natPar4.timing,pooled,pass,1,129.25963290035725,129.25963290035725,4,False
1857,natPar4.timing,pooled,pass,1,128.85994091629982,128.85994091629982,4,False
1858,natPar4.timing,pooled,pass,1,127.87128798663616,127.87128798663616,4,False
1859,natPar4.timing,pooled,pass,1,128.1323079019785,128.1323079019785,4,False
1860,natPar4.timing,pooled,pass,10,128.92145104706287,128.92145104706287,4,False
1861,natPar4.timing,pooled,pass,10,130.44512644410133,130.44512644410133,4,False
1862,natPar4.timing,pooled,pass,10,129.70321998000145,129.70321998000145,4,False
1863,natPar4.timing,pooled,pass,10,128.77211719751358,128.77211719751358,4,False
1864,natPar4.timing,pooled,pass,10,128.64177860319614,128.64177860319614,4,False
1865,natPar4.timing,pooled,pass,10,129.4859815388918,129.4859815388918,4,False
1866,natPar4.timing,pooled,pass,10,130.09275682270527,130.09275682270527,4,False
1867,natPar4.timing,pooled,pass,10,129.55867685377598,129.55867685377598,4,False
1868,natPar4.timing,pooled,pass,10,129.28899191319942,129.28899191319942,4,False
1869,natPar4.timing,pooled,pass,10,124.920092523098,124.920092523098,4,False
1870,natPar4.timing,pooled,pass,10,129.48420085012913,129.48420085012913,4,False
1871,natPar4.timing,pooled,pass,10,129.0175784379244,129.0175784379244,4,False
1872,natPar4.timing,pooled,pass,10,129.23765927553177,129.23765927553177,4,False
1873,natPar4.timing,pooled,pass,10,127.8139129281044,127.8139129281044,4,False
1874,natPar4.timing,pooled,pass,10,128.78982909023762,128.78982909023762,4,False
1875,natPar4.timing,pooled,pass,10,128.7003941833973,128.7003941833973,4,False
1876,natPar4.timing,pooled,pass,10,128.29248793423176,128.29248793423176,4,False
1877,natPar4.timing,pooled,pass,10,128.91404703259468,128.91404703259468,4,False
1878,natPar4.timing,pooled,pass,10,132.94067978858948,132.94067978858948,4,False
1879,natPar4.timing,pooled,pass,10,126.02997198700903,126.02997198700903,4,False
1880,natPar4.timing,pooled,pass,100,129.41230088472366,129.41230088472366,4,False
1881,natPar4.timing,pooled,pass,100,130.41449710726738,130.41449710726738,4,False
1882,natPar4.timing,pooled,pass,100,129.2440313845873,129.2440313845873,4,False
1883,natPar4.timing,pooled,pass,100,128.480127081275,128.480127081275,4,False
1884,natPar4.timing,pooled,pass,100,129.0824897587299,129.0824897587299,4,False
1885,natPar4.timing,pooled,pass,100,129.83913719654083,129.83913719654083,4,False
1886,natPar4.timing,pooled,pass,100,129.123006016016,129.123006016016,4,False
1887,natPar4.timing,pooled,pass,100,129.0157325565815,129.0157325565815,4,False
1888,natPar4.timing,pooled,pass,100,129.76933270692825,129.76933270692825,4,False
1889,natPar4.timing,pooled,pass,100,128.9646439254284,128.9646439254284,4,False
1890,natPar4.timing,pooled,pass,100,129.30969148874283,129.30969148874283,4,False
1891,natPar4.timing,pooled,pass,100,129.6426858752966,129.6426858752966,4,False
1892,natPar4.timing,pooled,pass,100,127.3701786994934,127.3701786994934,4,False
1893,natPar4.timing,pooled,pass,100,126.35456211864948,126.35456211864948,4,False
1894,natPar4.timing,pooled,pass,100,126.1649914085865,126.1649914085865,4,False
1895,natPar4.timing,pooled,pass,100,128.81951965391636,128.81951965391636,4,False
1896,natPar4.timing,pooled,pass,100,125.51317736506462,125.51317736506462,4,False
1897,natPar4.timing,pooled,pass,100,128.48369777202606,128.48369777202606,4,False
1898,natPar4.timing,pooled,pass,100,130.90691901743412,130.90691901743412,4,False
1899,natPar4.timing,pooled,pass,100,128.6788135766983,128.6788135766983,4,False
1900,natPar4.timing,pooled,pass,1000,126.80702097713947,126.80702097713947,4,False
1901,natPar4.timing,pooled,pass,1000,124.8183473944664,124.8183473944664,4,False
1902,natPar4.timing,pooled,pass,1000,136.35952211916447,136.35952211916447,4,False
1903,natPar4.timing,pooled,pass,1000,129.3513048440218,129.3513048440218,4,False
1904,natPar4.timing,pooled,pass,1000,130.1343124359846,130.1343124359846,4,False
1905,natPar4.timing,pooled,pass,1000,126.89006142318247,126.89006142318247,4,False
1906,natPar4.timing,pooled,pass,1000,127.57485918700696,127.57485918700696,4,False
1907,natPar4.timing,pooled,pass,1000,129.65918518602848,129.65918518602848,4,False
1908,natPar4.timing,pooled,pass,1000,129.43107821047306,129.43107821047306,4,False
1909,natPar4.timing,pooled,pass,1000,130.0282385200262,130.0282385200262,4,False
1910,natPar4.timing,pooled,pass,1000,128.31559404730797,128.31559404730797,4,False
1911,natPar4.timing,pooled,pass,1000,128.52729856967926,128.52729856967926,4,False
1912,natPar4.timing,pooled,pass,1000,129.5696198940277,129.5696198940277,4,False
1913,natPar4.timing,pooled,pass,1000,130.08439354598522,130.08439354598522,4,False
1914,natPar4.timing,pooled,pass,1000,128.65939736366272,128.65939736366272,4,False
1915,natPar4.timing,pooled,pass,1000,130.38208335638046,130.38208335638046,4,False
1916,natPar4.timing,pooled,pass,1000,129.4972263276577,129.4972263276577,4,False
1917,natPar4.timing,pooled,pass,1000,126.01041421294212,126.01041421294212,4,False
1918,natPar4.timing,pooled,pass,1000,126.3551339507103,126.3551339507103,4,False
1919,natPar4.timing,pooled,pass,1000,124.29006397724152,124.29006397724152,4,False
1920,natPar8.timing,sequential,lists,1,13.87043111026287,13.87043111026287,8,False
1921,natPar8.timing,sequential,lists,1,13.66947591304779,13.66947591304779,8,False
1922,natPar8.timing,sequential,lists,1,13.60766589641571,13.60766589641571,8,False
1923,natPar8.timing,sequential,lists,1,13.55971209704876,13.55971209704876,8,False
1924,natPar8.timing,sequential,lists,1,16.605688259005547,16.605688259005547,8,False
1925,natPar8.timing,sequential,lists,1,19.636496901512142,19.636496901512142,8,False
1926,natPar8.timing,sequential,lists,1,19.57672648131848,19.57672648131848,8,False
1927,natPar8.timing,sequential,lists,1,19.58429254591465,19.58429254591465,8,False
1928,natPar8.timing,sequential,lists,1,19.57724429666996,19.57724429666996,8,False
1929,natPar8.timing,sequential,lists,1,19.75070685148239,19.75070685148239,8,False
1930,natPar8.timing,sequential,lists,10,192.30923615396023,192.30923615396023,8,False
1931,natPar8.timing,sequential,lists,10,151.6476720571518,151.6476720571518,8,False
1932,natPar8.timing,sequential,lists,10,151.63839608430862,151.63839608430862,8,False
1933,natPar8.timing,sequential,lists,10,152.101444080472,152.101444080472,8,False
1934,natPar8.timing,sequential,lists,10,151.92113257944584,151.92113257944584,8,False
1935,natPar8.timing,sequential,lists,10,194.31202486157417,194.31202486157417,8,False
1936,natPar8.timing,sequential,lists,10,205.270728096366,205.270728096366,8,False
1937,natPar8.timing,sequential,lists,10,151.60607174038887,151.60607174038887,8,False
1938,natPar8.timing,sequential,lists,10,151.60439163446426,151.60439163446426,8,False
1939,natPar8.timing,sequential,lists,10,152.0822998136282,152.0822998136282,8,False
1940,natPar8.timing,sequential,lists,100,1477.123120799661,1477.123120799661,8,False
1941,natPar8.timing,sequential,lists,100,1336.6609867662191,1336.6609867662191,8,False
1942,natPar8.timing,sequential,lists,100,1328.1152844429016,1328.1152844429016,8,False
1943,natPar8.timing,sequential,lists,100,1332.6000813394785,1332.6000813394785,8,False
1944,natPar8.timing,sequential,lists,100,1328.5219836980104,1328.5219836980104,8,False
1945,natPar8.timing,sequential,lists,100,1374.1862941533327,1374.1862941533327,8,False
1946,natPar8.timing,sequential,lists,100,1330.8218996971846,1330.8218996971846,8,False
1947,natPar8.timing,sequential,lists,100,1329.1340433061123,1329.1340433061123,8,False
1948,natPar8.timing,sequential,lists,100,1325.3896199166777,1325.3896199166777,8,False
1949,natPar8.timing,sequential,lists,100,1322.4642239511013,1322.4642239511013,8,False
1950,natPar8.timing,sequential,lists,1000,14798.3990162611,14798.3990162611,8,False
1951,natPar8.timing,sequential,lists,1000,15239.570265635848,15239.570265635848,8,False
1952,natPar8.timing,sequential,lists,1000,14566.362315788863,14566.362315788863,8,False
1953,natPar8.timing,sequential,lists,1000,14645.709404721856,14645.709404721856,8,False
1954,natPar8.timing,sequential,lists,1000,14795.55363021791,14795.55363021791,8,False
1955,natPar8.timing,sequential,lists,1000,14575.42690075934,14575.42690075934,8,False
1956,natPar8.timing,sequential,lists,1000,14592.030186206102,14592.030186206102,8,False
1957,natPar8.timing,sequential,lists,1000,14514.992341399193,14514.992341399193,8,False
1958,natPar8.timing,sequential,lists,1000,14553.660551086068,14553.660551086068,8,False
1959,natPar8.timing,sequential,lists,1000,14538.893684744837,14538.893684744837,8,False
1960,natPar8.timing,sequential,list_sum,1,11.410273611545565,11.410273611545565,8,False
1961,natPar8.timing,sequential,list_sum,1,11.313647031784058,11.313647031784058,8,False
1962,natPar8.timing,sequential,list_sum,1,11.387219652533531,11.387219652533531,8,False
1963,natPar8.timing,sequential,list_sum,1,11.400047689676285,11.400047689676285,8,False
1964,natPar8.timing,sequential,list_sum,1,11.619865894317629,11.619865894317629,8,False
1965,natPar8.timing,sequential,list_sum,1,11.288659647107124,11.288659647107124,8,False
1966,natPar8.timing,sequential,list_sum,1,11.33492775261402,11.33492775261402,8,False
1967,natPar8.timing,sequential,list_sum,1,11.360092088580132,11.360092088580132,8,False
1968,natPar8.timing,sequential,list_sum,1,11.34837418794632,11.34837418794632,8,False
1969,natPar8.timing,sequential,list_sum,1,11.216936632990835,11.216936632990835,8,False
1970,natPar8.timing,sequential,list_sum,10,126.46717950701714,126.46717950701714,8,False
