,scenario,version,library,input,time,time in ms,# loops
383,pipeline3,compiled,lists,1000,2030.512288212776,2030.512288212776,1000
384,pipeline3,compiled,lists,1000,2053.2994493842125,2053.2994493842125,1000
385,pipeline3,compiled,lists,1000,1911.902887746692,1911.902887746692,1000
386,pipeline3,compiled,lists,1000,2277.8609320521355,2277.8609320521355,1000
387,pipeline3,compiled,lists,1000,2089.8554380983114,2089.8554380983114,1000
388,pipeline3,compiled,lists,1000,1906.875865533948,1906.875865533948,1000
389,pipeline3,compiled,lists,1000,2091.8806307017803,2091.8806307017803,1000
390,pipeline3,compiled,lists,1000,2030.328446999192,2030.328446999192,1000
391,pipeline3,compiled,lists,1000,1969.12800334394,1969.12800334394,1000
392,pipeline3,compiled,lists,1000,2127.315580844879,2127.315580844879,1000
393,pipeline3,compiled,lists,1000,1977.3678723722696,1977.3678723722696,1000
394,pipeline3,compiled,lists,1000,1903.0081126838925,1903.0081126838925,1000
395,pipeline3,compiled,lists,1000,2056.1400949954987,2056.1400949954987,1000
396,pipeline3,compiled,lists,1000,1912.447040900588,1912.447040900588,1000
397,pipeline3,compiled,lists,1000,2081.05343580246,2081.05343580246,1000
398,pipeline3,compiled,lists,1000,2079.2751871049404,2079.2751871049404,1000
399,pipeline3,compiled,lists,1000,2168.4958171099424,2168.4958171099424,1000
400,pipeline3,compiled,list_sum,1,24.28984083235264,24.28984083235264,1
401,pipeline3,compiled,list_sum,1,18.770411610603333,18.770411610603333,1
402,pipeline3,compiled,list_sum,1,21.24282531440258,21.24282531440258,1
403,pipeline3,compiled,list_sum,1,22.524315863847733,22.524315863847733,1
404,pipeline3,compiled,list_sum,1,19.142592325806618,19.142592325806618,1
405,pipeline3,compiled,list_sum,1,19.234977662563324,19.234977662563324,1
406,pipeline3,compiled,list_sum,1,20.55495977401733,20.55495977401733,1
407,pipeline3,compiled,list_sum,1,18.6470877379179,18.6470877379179,1
408,pipeline3,compiled,list_sum,1,18.24827492237091,18.24827492237091,1
409,pipeline3,compiled,list_sum,1,23.105626925826076,23.105626925826076,1
410,pipeline3,compiled,list_sum,1,20.574159920215607,20.574159920215607,1
411,pipeline3,compiled,list_sum,1,17.063720151782036,17.063720151782036,1
412,pipeline3,compiled,list_sum,1,20.58643288910389,20.58643288910389,1
413,pipeline3,compiled,list_sum,1,23.66744913160801,23.66744913160801,1
414,pipeline3,compiled,list_sum,1,19.608160480856892,19.608160480856892,1
415,pipeline3,compiled,list_sum,1,20.998863503336903,20.998863503336903,1
416,pipeline3,compiled,list_sum,1,19.299056380987167,19.299056380987167,1
417,pipeline3,compiled,list_sum,1,20.572427660226825,20.572427660226825,1
418,pipeline3,compiled,list_sum,1,20.778173580765724,20.778173580765724,1
419,pipeline3,compiled,list_sum,1,22.022025659680367,22.022025659680367,1
420,pipeline3,compiled,list_sum,10,43.65570470690727,43.65570470690727,10
421,pipeline3,compiled,list_sum,10,41.9355258345604,41.9355258345604,10
422,pipeline3,compiled,list_sum,10,40.31097330152989,40.31097330152989,10
423,pipeline3,compiled,list_sum,10,37.72015683352947,37.72015683352947,10
424,pipeline3,compiled,list_sum,10,42.677223682403564,42.677223682403564,10
425,pipeline3,compiled,list_sum,10,40.639275684952736,40.639275684952736,10
426,pipeline3,compiled,list_sum,10,34.74637120962143,34.74637120962143,10
427,pipeline3,compiled,list_sum,10,38.02623972296715,38.02623972296715,10
428,pipeline3,compiled,list_sum,10,44.20209117233753,44.20209117233753,10
429,pipeline3,compiled,list_sum,10,39.83529284596443,39.83529284596443,10
430,pipeline3,compiled,list_sum,10,40.38552567362785,40.38552567362785,10
431,pipeline3,compiled,list_sum,10,38.297953084111214,38.297953084111214,10
432,pipeline3,compiled,list_sum,10,36.39266826212406,36.39266826212406,10
433,pipeline3,compiled,list_sum,10,34.32639688253403,34.32639688253403,10
434,pipeline3,compiled,list_sum,10,41.12248308956623,41.12248308956623,10
435,pipeline3,compiled,list_sum,10,40.39831459522247,40.39831459522247,10
436,pipeline3,compiled,list_sum,10,39.17757794260979,39.17757794260979,10
437,pipeline3,compiled,list_sum,10,58.37482772767544,58.37482772767544,10
438,pipeline3,compiled,list_sum,10,41.667478159070015,41.667478159070015,10
439,pipeline3,compiled,list_sum,10,41.135651990771294,41.135651990771294,10
440,pipeline3,compiled,list_sum,100,272.0601763576269,272.0601763576269,100
441,pipeline3,compiled,list_sum,100,200.772101059556,200.772101059556,100
442,pipeline3,compiled,list_sum,100,253.19750420749187,253.19750420749187,100
443,pipeline3,compiled,list_sum,100,238.0627449601889,238.0627449601889,100
444,pipeline3,compiled,list_sum,100,282.61033073067665,282.61033073067665,100
445,pipeline3,compiled,list_sum,100,298.3351517468691,298.3351517468691,100
446,pipeline3,compiled,list_sum,100,215.16214311122891,215.16214311122891,100
447,pipeline3,compiled,list_sum,100,202.4067100137472,202.4067100137472,100
448,pipeline3,compiled,list_sum,100,229.2768955230713,229.2768955230713,100
449,pipeline3,compiled,list_sum,100,223.80206920206547,223.80206920206547,100
450,pipeline3,compiled,list_sum,100,219.4563280791044,219.4563280791044,100
451,pipeline3,compiled,list_sum,100,202.10454799234867,202.10454799234867,100
452,pipeline3,compiled,list_sum,100,213.15709128975868,213.15709128975868,100
453,pipeline3,compiled,list_sum,100,210.31459979712963,210.31459979712963,100
454,pipeline3,compiled,list_sum,100,212.66077645123005,212.66077645123005,100
455,pipeline3,compiled,list_sum,100,243.6177339404821,243.6177339404821,100
456,pipeline3,compiled,list_sum,100,290.23137874901295,290.23137874901295,100
457,pipeline3,compiled,list_sum,100,195.75451128184795,195.75451128184795,100
458,pipeline3,compiled,list_sum,100,236.4375814795494,236.4375814795494,100
459,pipeline3,compiled,list_sum,100,246.91126868128777,246.91126868128777,100
460,pipeline3,compiled,list_sum,1000,1790.2234680950642,1790.2234680950642,1000
461,pipeline3,compiled,list_sum,1000,1918.6018463224173,1918.6018463224173,1000
462,pipeline3,compiled,list_sum,1000,1784.287532791495,1784.287532791495,1000
463,pipeline3,compiled,list_sum,1000,1779.1641857475042,1779.1641857475042,1000
464,pipeline3,compiled,list_sum,1000,2255.170321092009,2255.170321092009,1000
465,pipeline3,compiled,list_sum,1000,2150.2296458929777,2150.2296458929777,1000
466,pipeline3,compiled,list_sum,1000,1742.18606390059,1742.18606390059,1000
467,pipeline3,compiled,list_sum,1000,1970.706827938557,1970.706827938557,1000
468,pipeline3,compiled,list_sum,1000,1982.438238337636,1982.438238337636,1000
469,pipeline3,compiled,list_sum,1000,1917.8288001567123,1917.8288001567123,1000
470,pipeline3,compiled,list_sum,1000,1850.499726831913,1850.499726831913,1000
471,pipeline3,compiled,list_sum,1000,2063.543116673827,2063.543116673827,1000
472,pipeline3,compiled,list_sum,1000,1743.516119197011,1743.516119197011,1000
473,pipeline3,compiled,list_sum,1000,1785.0527837872503,1785.0527837872503,1000
474,pipeline3,compiled,list_sum,1000,1916.3419231772425,1916.3419231772425,1000
475,pipeline3,compiled,list_sum,1000,2258.1201530992985,2258.1201530992985,1000
476,pipeline3,compiled,list_sum,1000,1823.7840682268145,1823.7840682268145,1000
477,pipeline3,compiled,list_sum,1000,1802.8656505048275,1802.8656505048275,1000
478,pipeline3,compiled,list_sum,1000,1781.1933513730764,1781.1933513730764,1000
479,pipeline3,compiled,list_sum,1000,1861.5072909742596,1861.5072909742596,1000
480,pipeline3,compiled,list_io,1,22.11409993469715,22.11409993469715,1
481,pipeline3,compiled,list_io,1,21.20969258248806,21.20969258248806,1
482,pipeline3,compiled,list_io,1,21.248335018754005,21.248335018754005,1
483,pipeline3,compiled,list_io,1,22.868454456329346,22.868454456329346,1
484,pipeline3,compiled,list_io,1,19.13188025355339,19.13188025355339,1
485,pipeline3,compiled,list_io,1,27.265436947345734,27.265436947345734,1
486,pipeline3,compiled,list_io,1,24.649888277053837,24.649888277053837,1
487,pipeline3,compiled,list_io,1,21.189242601394653,21.189242601394653,1
488,pipeline3,compiled,list_io,1,20.35335451364517,20.35335451364517,1
489,pipeline3,compiled,list_io,1,20.55062167346477,20.55062167346477,1
490,pipeline3,compiled,list_io,1,19.913753494620323,19.913753494620323,1
491,pipeline3,compiled,list_io,1,19.888807088136677,19.888807088136677,1
492,pipeline3,compiled,list_io,1,22.477300837635998,22.477300837635998,1
493,pipeline3,compiled,list_io,1,21.192893385887142,21.192893385887142,1
494,pipeline3,compiled,list_io,1,20.785780623555183,20.785780623555183,1
495,pipeline3,compiled,list_io,1,23.40590208768845,23.40590208768845,1
496,pipeline3,compiled,list_io,1,22.978249937295917,22.978249937295917,1
497,pipeline3,compiled,list_io,1,23.04277755320072,23.04277755320072,1
498,pipeline3,compiled,list_io,1,24.40720424056053,24.40720424056053,1
499,pipeline3,compiled,list_io,1,23.043621331453323,23.043621331453323,1
500,pipeline3,compiled,list_io,10,41.229018941521645,41.229018941521645,10
501,pipeline3,compiled,list_io,10,40.189094841480255,40.189094841480255,10
502,pipeline3,compiled,list_io,10,39.99578021466732,39.99578021466732,10
503,pipeline3,compiled,list_io,10,39.88514468073845,39.88514468073845,10
504,pipeline3,compiled,list_io,10,37.20639273524285,37.20639273524285,10
505,pipeline3,compiled,list_io,10,37.76842541992664,37.76842541992664,10
506,pipeline3,compiled,list_io,10,43.24696771800518,43.24696771800518,10
507,pipeline3,compiled,list_io,10,44.09033991396427,44.09033991396427,10
508,pipeline3,compiled,list_io,10,41.97239316999912,41.97239316999912,10
509,pipeline3,compiled,list_io,10,39.4210945814848,39.4210945814848,10
510,pipeline3,compiled,list_io,10,40.4549352824688,40.4549352824688,10
511,pipeline3,compiled,list_io,10,41.829075664281845,41.829075664281845,10
512,pipeline3,compiled,list_io,10,42.32128895819187,42.32128895819187,10
513,pipeline3,compiled,list_io,10,38.46841678023338,38.46841678023338,10
514,pipeline3,compiled,list_io,10,38.54804113507271,38.54804113507271,10
515,pipeline3,compiled,list_io,10,35.02453677356243,35.02453677356243,10
516,pipeline3,compiled,list_io,10,38.1363108754158,38.1363108754158,10
517,pipeline3,compiled,list_io,10,35.47678329050541,35.47678329050541,10
518,pipeline3,compiled,list_io,10,39.54886272549629,39.54886272549629,10
519,pipeline3,compiled,list_io,10,35.676125437021255,35.676125437021255,10
520,pipeline3,compiled,list_io,100,245.4056330025196,245.4056330025196,100
521,pipeline3,compiled,list_io,100,266.7484357953072,266.7484357953072,100
522,pipeline3,compiled,list_io,100,235.9821144491434,235.9821144491434,100
523,pipeline3,compiled,list_io,100,327.8792481869459,327.8792481869459,100
524,pipeline3,compiled,list_io,100,225.99239647388455,225.99239647388455,100
525,pipeline3,compiled,list_io,100,202.50445418059823,202.50445418059823,100
526,pipeline3,compiled,list_io,100,271.0774056613445,271.0774056613445,100
527,pipeline3,compiled,list_io,100,202.7493305504322,202.7493305504322,100
528,pipeline3,compiled,list_io,100,217.3151895403862,217.3151895403862,100
529,pipeline3,compiled,list_io,100,224.97294656932357,224.97294656932357,100
530,pipeline3,compiled,list_io,100,207.217687740922,207.217687740922,100
531,pipeline3,compiled,list_io,100,254.9592144787312,254.9592144787312,100
532,pipeline3,compiled,list_io,100,275.834396481514,275.834396481514,100
533,pipeline3,compiled,list_io,100,207.53347501158717,207.53347501158717,100
534,pipeline3,compiled,list_io,100,268.1460175663233,268.1460175663233,100
535,pipeline3,compiled,list_io,100,265.3473783284426,265.3473783284426,100
536,pipeline3,compiled,list_io,100,205.13372868299484,205.13372868299484,100
537,pipeline3,compiled,list_io,100,276.8286373466253,276.8286373466253,100
538,pipeline3,compiled,list_io,100,267.40486919879913,267.40486919879913,100
539,pipeline3,compiled,list_io,100,214.09721300005916,214.09721300005916,100
540,pipeline3,compiled,list_io,1000,2173.337709158659,2173.337709158659,1000
541,pipeline3,compiled,list_io,1000,2159.5842968672514,2159.5842968672514,1000
542,pipeline3,compiled,list_io,1000,1926.069214940071,1926.069214940071,1000
543,pipeline3,compiled,list_io,1000,2101.9572112709284,2101.9572112709284,1000
544,pipeline3,compiled,list_io,1000,1943.070773035288,1943.070773035288,1000
545,pipeline3,compiled,list_io,1000,1948.286343365908,1948.286343365908,1000
546,pipeline3,compiled,list_io,1000,1762.7060022205114,1762.7060022205114,1000
547,pipeline3,compiled,list_io,1000,1855.6352220475676,1855.6352220475676,1000
548,pipeline3,compiled,list_io,1000,2055.851748213172,2055.851748213172,1000
549,pipeline3,compiled,list_io,1000,1818.2460851967332,1818.2460851967332,1000
550,pipeline3,compiled,list_io,1000,2182.3217459023,2182.3217459023,1000
551,pipeline3,compiled,list_io,1000,1780.1268063485622,1780.1268063485622,1000
552,pipeline3,compiled,list_io,1000,1800.757426768541,1800.757426768541,1000
553,pipeline3,compiled,list_io,1000,2135.812232270837,2135.812232270837,1000
554,pipeline3,compiled,list_io,1000,2091.5963891893625,2091.5963891893625,1000
555,pipeline3,compiled,list_io,1000,1901.8939044326544,1901.8939044326544,1000
556,pipeline3,compiled,list_io,1000,2133.0022644251585,2133.0022644251585,1000
557,pipeline3,compiled,list_io,1000,1843.846496194601,1843.846496194601,1000
558,pipeline3,compiled,list_io,1000,1935.205703601241,1935.205703601241,1000
559,pipeline3,compiled,list_io,1000,1929.127799347043,1929.127799347043,1000
560,pipeline3,compiled,pass,1,20.48374153673649,20.48374153673649,1
561,pipeline3,compiled,pass,1,16.393596306443214,16.393596306443214,1
562,pipeline3,compiled,pass,1,17.20178686082363,17.20178686082363,1
563,pipeline3,compiled,pass,1,15.70560410618782,15.70560410618782,1
564,pipeline3,compiled,pass,1,18.28422024846077,18.28422024846077,1
565,pipeline3,compiled,pass,1,21.44675888121128,21.44675888121128,1
566,pipeline3,compiled,pass,1,17.78119057416916,17.78119057416916,1
567,pipeline3,compiled,pass,1,18.596747890114784,18.596747890114784,1
568,pipeline3,compiled,pass,1,22.234495729207996,22.234495729207996,1
569,pipeline3,compiled,pass,1,23.372644558548927,23.372644558548927,1
570,pipeline3,compiled,pass,1,25.292212143540382,25.292212143540382,1
571,pipeline3,compiled,pass,1,21.467482671141624,21.467482671141624,1
572,pipeline3,compiled,pass,1,20.65444551408291,20.65444551408291,1
573,pipeline3,compiled,pass,1,16.15339145064354,16.15339145064354,1
574,pipeline3,compiled,pass,1,16.550548374652863,16.550548374652863,1
575,pipeline3,compiled,pass,1,24.369584396481518,24.369584396481518,1
576,pipeline3,compiled,pass,1,21.67227305471897,21.67227305471897,1
577,pipeline3,compiled,pass,1,20.20004391670227,20.20004391670227,1
578,pipeline3,compiled,pass,1,22.733332589268684,22.733332589268684,1
579,pipeline3,compiled,pass,1,17.756229266524315,17.756229266524315,1
580,pipeline3,compiled,pass,10,13.708582147955894,13.708582147955894,10
581,pipeline3,compiled,pass,10,14.52706754207611,14.52706754207611,10
582,pipeline3,compiled,pass,10,19.323434680700306,19.323434680700306,10
583,pipeline3,compiled,pass,10,19.42906342446804,19.42906342446804,10
584,pipeline3,compiled,pass,10,17.628567293286324,17.628567293286324,10
585,pipeline3,compiled,pass,10,21.487342193722725,21.487342193722725,10
586,pipeline3,compiled,pass,10,15.10571502149105,15.10571502149105,10
587,pipeline3,compiled,pass,10,19.0317127853632,19.0317127853632,10
588,pipeline3,compiled,pass,10,16.757240518927574,16.757240518927574,10
589,pipeline3,compiled,pass,10,19.78429220616817,19.78429220616817,10
590,pipeline3,compiled,pass,10,20.363064482808117,20.363064482808117,10
591,pipeline3,compiled,pass,10,18.392564728856087,18.392564728856087,10
592,pipeline3,compiled,pass,10,15.6931784003973,15.6931784003973,10
593,pipeline3,compiled,pass,10,20.01119591295719,20.01119591295719,10
594,pipeline3,compiled,pass,10,18.256334587931637,18.256334587931637,10
595,pipeline3,compiled,pass,10,20.60566842556,20.60566842556,10
596,pipeline3,compiled,pass,10,20.7916758954525,20.7916758954525,10
597,pipeline3,compiled,pass,10,17.436766996979713,17.436766996979713,10
598,pipeline3,compiled,pass,10,23.45938980579376,23.45938980579376,10
599,pipeline3,compiled,pass,10,20.850537344813347,20.850537344813347,10
600,pipeline3,compiled,pass,100,23.406751453876492,23.406751453876492,100
601,pipeline3,compiled,pass,100,24.59173835813999,24.59173835813999,100
602,pipeline3,compiled,pass,100,20.95176838338375,20.95176838338375,100
603,pipeline3,compiled,pass,100,16.244390979409218,16.244390979409218,100
604,pipeline3,compiled,pass,100,15.226688235998154,15.226688235998154,100
605,pipeline3,compiled,pass,100,18.027368932962418,18.027368932962418,100
606,pipeline3,compiled,pass,100,21.80365100502968,21.80365100502968,100
607,pipeline3,compiled,pass,100,16.16949960589409,16.16949960589409,100
608,pipeline3,compiled,pass,100,15.58775082230568,15.58775082230568,100
609,pipeline3,compiled,pass,100,21.96289226412773,21.96289226412773,100
610,pipeline3,compiled,pass,100,23.325473070144653,23.325473070144653,100
611,pipeline3,compiled,pass,100,22.40539900958538,22.40539900958538,100
612,pipeline3,compiled,pass,100,18.43656226992607,18.43656226992607,100
613,pipeline3,compiled,pass,100,19.48173157870769,19.48173157870769,100
614,pipeline3,compiled,pass,100,24.34212900698185,24.34212900698185,100
615,pipeline3,compiled,pass,100,18.08986067771912,18.08986067771912,100
616,pipeline3,compiled,pass,100,19.150571897625923,19.150571897625923,100
617,pipeline3,compiled,pass,100,18.547363579273224,18.547363579273224,100
618,pipeline3,compiled,pass,100,17.553508281707764,17.553508281707764,100
619,pipeline3,compiled,pass,100,19.28021013736725,19.28021013736725,100
620,pipeline3,compiled,pass,1000,43.67431439459324,43.67431439459324,1000
621,pipeline3,compiled,pass,1000,39.30908814072609,39.30908814072609,1000
622,pipeline3,compiled,pass,1000,36.29289008677006,36.29289008677006,1000
623,pipeline3,compiled,pass,1000,37.25048340857029,37.25048340857029,1000
624,pipeline3,compiled,pass,1000,38.881104439496994,38.881104439496994,1000
625,pipeline3,compiled,pass,1000,33.44119153916836,33.44119153916836,1000
626,pipeline3,compiled,pass,1000,34.90142524242401,34.90142524242401,1000
627,pipeline3,compiled,pass,1000,38.52537088096142,38.52537088096142,1000
628,pipeline3,compiled,pass,1000,41.77284799516201,41.77284799516201,1000
629,pipeline3,compiled,pass,1000,41.033580899238586,41.033580899238586,1000
630,pipeline3,compiled,pass,1000,39.16730172932148,39.16730172932148,1000
631,pipeline3,compiled,pass,1000,41.21169820427895,41.21169820427895,1000
632,pipeline3,compiled,pass,1000,36.2816583365202,36.2816583365202,1000
633,pipeline3,compiled,pass,1000,38.73877599835396,38.73877599835396,1000
634,pipeline3,compiled,pass,1000,38.0113497376442,38.0113497376442,1000
635,pipeline3,compiled,pass,1000,37.93466277420521,37.93466277420521,1000
636,pipeline3,compiled,pass,1000,43.45506802201271,43.45506802201271,1000
637,pipeline3,compiled,pass,1000,36.29796952009201,36.29796952009201,1000
638,pipeline3,compiled,pass,1000,36.80841997265816,36.80841997265816,1000
639,pipeline3,compiled,pass,1000,34.86545942723751,34.86545942723751,1000
640,pipeline3,sequential,lists,1,6.265487521886826,6.265487521886826,1
641,pipeline3,sequential,lists,1,6.150154396891594,6.150154396891594,1
642,pipeline3,sequential,lists,1,5.514735355973244,5.514735355973244,1
643,pipeline3,sequential,lists,1,4.958337172865868,4.958337172865868,1
644,pipeline3,sequential,lists,1,4.956115037202835,4.956115037202835,1
645,pipeline3,sequential,lists,1,4.920415580272675,4.920415580272675,1
646,pipeline3,sequential,lists,1,4.941005259752274,4.941005259752274,1
647,pipeline3,sequential,lists,1,4.975922405719757,4.975922405719757,1
648,pipeline3,sequential,lists,1,4.940768703818321,4.940768703818321,1
649,pipeline3,sequential,lists,1,4.935164004564285,4.935164004564285,1
650,pipeline3,sequential,lists,10,49.720706418156624,49.720706418156624,10
651,pipeline3,sequential,lists,10,51.53363943099976,51.53363943099976,10
652,pipeline3,sequential,lists,10,52.6865366846323,52.6865366846323,10
653,pipeline3,sequential,lists,10,51.2112844735384,51.2112844735384,10
654,pipeline3,sequential,lists,10,49.754923209548,49.754923209548,10
655,pipeline3,sequential,lists,10,49.50162023305893,49.50162023305893,10
656,pipeline3,sequential,lists,10,49.81486685574055,49.81486685574055,10
657,pipeline3,sequential,lists,10,49.45834539830685,49.45834539830685,10
658,pipeline3,sequential,lists,10,49.844320863485336,49.844320863485336,10
659,pipeline3,sequential,lists,10,49.484265968203545,49.484265968203545,10
660,pipeline3,sequential,lists,100,599.3705969303846,599.3705969303846,100
661,pipeline3,sequential,lists,100,495.5758359283209,495.5758359283209,100
662,pipeline3,sequential,lists,100,495.8259239792824,495.8259239792824,100
663,pipeline3,sequential,lists,100,467.7448216825724,467.7448216825724,100
664,pipeline3,sequential,lists,100,418.2255882769823,418.2255882769823,100
665,pipeline3,sequential,lists,100,417.4119494855404,417.4119494855404,100
666,pipeline3,sequential,lists,100,417.9457724094391,417.9457724094391,100
667,pipeline3,sequential,lists,100,417.274571955204,417.274571955204,100
668,pipeline3,sequential,lists,100,418.32165606319904,418.32165606319904,100
669,pipeline3,sequential,lists,100,417.51368530094624,417.51368530094624,100
670,pipeline3,sequential,lists,1000,4195.330653339624,4195.330653339624,1000
671,pipeline3,sequential,lists,1000,4237.601824104786,4237.601824104786,1000
672,pipeline3,sequential,lists,1000,4190.906757488847,4190.906757488847,1000
673,pipeline3,sequential,lists,1000,4241.237061098218,4241.237061098218,1000
674,pipeline3,sequential,lists,1000,4186.955640092492,4186.955640092492,1000
675,pipeline3,sequential,lists,1000,4242.9991867393255,4242.9991867393255,1000
676,pipeline3,sequential,lists,1000,4188.328731805086,4188.328731805086,1000
677,pipeline3,sequential,lists,1000,4227.275954559445,4227.275954559445,1000
678,pipeline3,sequential,lists,1000,4186.50684133172,4186.50684133172,1000
679,pipeline3,sequential,lists,1000,4238.198796287179,4238.198796287179,1000
680,pipeline3,sequential,list_sum,1,7.39566795527935,7.39566795527935,1
681,pipeline3,sequential,list_sum,1,6.776070222258568,6.776070222258568,1
682,pipeline3,sequential,list_sum,1,4.22346219420433,4.22346219420433,1
683,pipeline3,sequential,list_sum,1,4.176568239927292,4.176568239927292,1
684,pipeline3,sequential,list_sum,1,4.182698205113411,4.182698205113411,1
685,pipeline3,sequential,list_sum,1,4.172435030341148,4.172435030341148,1
686,pipeline3,sequential,list_sum,1,4.2259711772203445,4.2259711772203445,1
687,pipeline3,sequential,list_sum,1,4.168516024947166,4.168516024947166,1
688,pipeline3,sequential,list_sum,1,4.186907783150673,4.186907783150673,1
689,pipeline3,sequential,list_sum,1,4.159888252615929,4.159888252615929,1
690,pipeline3,sequential,list_sum,10,41.56687296926975,41.56687296926975,10
691,pipeline3,sequential,list_sum,10,46.74038104712963,46.74038104712963,10
692,pipeline3,sequential,list_sum,10,49.879973754286766,49.879973754286766,10
693,pipeline3,sequential,list_sum,10,49.07491616904736,49.07491616904736,10
694,pipeline3,sequential,list_sum,10,41.71938821673393,41.71938821673393,10
695,pipeline3,sequential,list_sum,10,41.54498316347599,41.54498316347599,10
696,pipeline3,sequential,list_sum,10,41.80198349058628,41.80198349058628,10
697,pipeline3,sequential,list_sum,10,41.7245663702488,41.7245663702488,10
698,pipeline3,sequential,list_sum,10,41.56804271042347,41.56804271042347,10
699,pipeline3,sequential,list_sum,10,41.87130741775036,41.87130741775036,10
700,pipeline3,sequential,list_sum,100,416.1881823092699,416.1881823092699,100
701,pipeline3,sequential,list_sum,100,472.03199192881584,472.03199192881584,100
702,pipeline3,sequential,list_sum,100,429.7297764569521,429.7297764569521,100
703,pipeline3,sequential,list_sum,100,429.2718395590782,429.2718395590782,100
704,pipeline3,sequential,list_sum,100,428.8298562169075,428.8298562169075,100
705,pipeline3,sequential,list_sum,100,416.8017208576202,416.8017208576202,100
706,pipeline3,sequential,list_sum,100,416.2730071693659,416.2730071693659,100
707,pipeline3,sequential,list_sum,100,415.94797372817993,415.94797372817993,100
708,pipeline3,sequential,list_sum,100,416.4948109537363,416.4948109537363,100
709,pipeline3,sequential,list_sum,100,416.7343080043793,416.7343080043793,100
710,pipeline3,sequential,list_sum,1000,4165.780415758491,4165.780415758491,1000
711,pipeline3,sequential,list_sum,1000,4221.192888915539,4221.192888915539,1000
712,pipeline3,sequential,list_sum,1000,4261.805841699243,4261.805841699243,1000
713,pipeline3,sequential,list_sum,1000,4249.768141657114,4249.768141657114,1000
714,pipeline3,sequential,list_sum,1000,4195.612870156765,4195.612870156765,1000
715,pipeline3,sequential,list_sum,1000,4237.41171322763,4237.41171322763,1000
716,pipeline3,sequential,list_sum,1000,4172.977628186345,4172.977628186345,1000
717,pipeline3,sequential,list_sum,1000,4307.641664519906,4307.641664519906,1000
718,pipeline3,sequential,list_sum,1000,4169.326968491077,4169.326968491077,1000
719,pipeline3,sequential,list_sum,1000,4213.730351999402,4213.730351999402,1000
720,pipeline3,sequential,list_io,1,8.126772940158844,8.126772940158844,1
721,pipeline3,sequential,list_io,1,5.808614194393158,5.808614194393158,1
722,pipeline3,sequential,list_io,1,4.192160442471504,4.192160442471504,1
723,pipeline3,sequential,list_io,1,4.2692311108112335,4.2692311108112335,1
724,pipeline3,sequential,list_io,1,4.183236509561539,4.183236509561539,1
725,pipeline3,sequential,list_io,1,4.156850278377533,4.156850278377533,1
726,pipeline3,sequential,list_io,1,4.161428660154343,4.161428660154343,1
727,pipeline3,sequential,list_io,1,4.670783877372742,4.670783877372742,1
728,pipeline3,sequential,list_io,1,10.763255879282951,10.763255879282951,1
729,pipeline3,sequential,list_io,1,10.634316131472588,10.634316131472588,1
730,pipeline3,sequential,list_io,10,107.82446712255478,107.82446712255478,10
731,pipeline3,sequential,list_io,10,99.16849993169308,99.16849993169308,10
732,pipeline3,sequential,list_io,10,89.6556954830885,89.6556954830885,10
733,pipeline3,sequential,list_io,10,73.72395135462284,73.72395135462284,10
734,pipeline3,sequential,list_io,10,49.63226616382599,49.63226616382599,10
735,pipeline3,sequential,list_io,10,49.689631909132,49.689631909132,10
736,pipeline3,sequential,list_io,10,50.104713067412376,50.104713067412376,10
737,pipeline3,sequential,list_io,10,49.57019910216332,49.57019910216332,10
738,pipeline3,sequential,list_io,10,50.06479285657406,50.06479285657406,10
739,pipeline3,sequential,list_io,10,49.61659945547581,49.61659945547581,10
740,pipeline3,sequential,list_io,100,497.09033221006393,497.09033221006393,100
741,pipeline3,sequential,list_io,100,497.4115360528231,497.4115360528231,100
742,pipeline3,sequential,list_io,100,465.26655182242393,465.26655182242393,100
743,pipeline3,sequential,list_io,100,418.66081207990646,418.66081207990646,100
744,pipeline3,sequential,list_io,100,420.7893330603838,420.7893330603838,100
745,pipeline3,sequential,list_io,100,421.18664644658566,421.18664644658566,100
746,pipeline3,sequential,list_io,100,420.0357086956501,420.0357086956501,100
747,pipeline3,sequential,list_io,100,419.8801070451737,419.8801070451737,100
748,pipeline3,sequential,list_io,100,420.07368989288807,420.07368989288807,100
749,pipeline3,sequential,list_io,100,557.0260994136333,557.0260994136333,100
750,pipeline3,sequential,list_io,1000,4388.884786516428,4388.884786516428,1000
751,pipeline3,sequential,list_io,1000,4263.546872884035,4263.546872884035,1000
752,pipeline3,sequential,list_io,1000,4212.531730532646,4212.531730532646,1000
753,pipeline3,sequential,list_io,1000,4255.737416446209,4255.737416446209,1000
754,pipeline3,sequential,list_io,1000,4505.319658666849,4505.319658666849,1000
755,pipeline3,sequential,list_io,1000,4268.883446231484,4268.883446231484,1000
756,pipeline3,sequential,list_io,1000,4272.691965103149,4272.691965103149,1000
757,pipeline3,sequential,list_io,1000,4211.682766675949,4211.682766675949,1000
758,pipeline3,sequential,list_io,1000,4262.903902679682,4262.903902679682,1000
759,pipeline3,sequential,list_io,1000,4211.514197289944,4211.514197289944,1000
760,pipeline3,sequential,pass,1,0.0076070427894592,0.0076070427894592,1
761,pipeline3,sequential,pass,1,0.0018272548913955,0.0018272548913955,1
762,pipeline3,sequential,pass,1,0.0013988465070724,0.0013988465070724,1
763,pipeline3,sequential,pass,1,0.0013094395399093,0.0013094395399093,1
